"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1205","backend API shows a normal P95 latency","UI Tests","2026-08-07","passed","2026-08-07","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1404","backend API shows a normal P95 latency","UI Tests","2026-08-07","passed","2026-08-07","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1292","renders all four domain sections with their service cards","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"","1298","authenticate as healthy mock user","setup-healthy-stage","2026-08-07","passed","2026-08-07","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","638","rejects invalid credentials","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1046","frontend smoke test shows its failure stack trace","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","976","backend API shows the latency spike","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1099","backend API shows the latency spike","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","826","ETL pipeline shows its quarantined rows","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3749","a card links to its drill-down page","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","882","frontend smoke test shows its failure stack trace","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","870","ETL pipeline shows its quarantined rows","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","947","ETL pipeline has no quarantined rows","UI Tests","2026-08-07","passed","2026-08-07","service detail (healthy profile)","","",""
"","3666","authenticate as outage mock user","setup-outage-prod","2026-08-07","passed","2026-08-07","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4198","a card links to its drill-down page","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1260","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","993","renders all four domain sections with their service cards","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","620","rejects invalid credentials","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"","1441","authenticate as healthy mock user","setup-healthy-prod","2026-08-07","passed","2026-08-07","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1247","every service shows as operational","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","754","shows the environment-appropriate banner and title","UI Tests","2026-08-07","passed","2026-08-07","environment chrome","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1032","ETL pipeline has no quarantined rows","UI Tests","2026-08-07","passed","2026-08-07","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","552","redirects unauthenticated visitors to /login","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","477","redirects unauthenticated visitors to /login","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","948","shows the environment-appropriate banner and title","UI Tests","2026-08-07","passed","2026-08-07","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","830","every service shows as operational","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"","3127","authenticate as outage mock user","setup-outage-stage","2026-08-07","passed","2026-08-07","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1510","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
