"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","932","frontend smoke test shows its failure stack trace","UI Tests","2026-08-29","passed","2026-08-29","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","790","rejects invalid credentials","UI Tests","2026-08-29","passed","2026-08-29","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","918","shows the environment-appropriate banner and title","UI Tests","2026-08-29","passed","2026-08-29","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1332","backend API shows a normal P95 latency","UI Tests","2026-08-29","passed","2026-08-29","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","901","ETL pipeline has no quarantined rows","UI Tests","2026-08-29","passed","2026-08-29","service detail (healthy profile)","","",""
"","3669","authenticate as outage mock user","setup-outage-prod","2026-08-29","passed","2026-08-29","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1105","backend API shows the latency spike","UI Tests","2026-08-29","passed","2026-08-29","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","516","redirects unauthenticated visitors to /login","UI Tests","2026-08-29","passed","2026-08-29","login","","",""
"","1370","authenticate as healthy mock user","setup-healthy-prod","2026-08-29","passed","2026-08-29","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1315","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-29","passed","2026-08-29","login","","",""
"","1312","authenticate as healthy mock user","setup-healthy-stage","2026-08-29","passed","2026-08-29","","","",""
"","3512","authenticate as outage mock user","setup-outage-stage","2026-08-29","passed","2026-08-29","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1031","frontend smoke test shows its failure stack trace","UI Tests","2026-08-29","passed","2026-08-29","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","929","ETL pipeline shows its quarantined rows","UI Tests","2026-08-29","passed","2026-08-29","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","984","ETL pipeline shows its quarantined rows","UI Tests","2026-08-29","passed","2026-08-29","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","888","renders all four domain sections with their service cards","UI Tests","2026-08-29","passed","2026-08-29","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","918","ETL pipeline has no quarantined rows","UI Tests","2026-08-29","passed","2026-08-29","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4184","a card links to its drill-down page","UI Tests","2026-08-29","passed","2026-08-29","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1366","renders all four domain sections with their service cards","UI Tests","2026-08-29","passed","2026-08-29","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","886","shows the environment-appropriate banner and title","UI Tests","2026-08-29","passed","2026-08-29","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1180","backend API shows the latency spike","UI Tests","2026-08-29","passed","2026-08-29","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3845","a card links to its drill-down page","UI Tests","2026-08-29","passed","2026-08-29","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","481","redirects unauthenticated visitors to /login","UI Tests","2026-08-29","passed","2026-08-29","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1394","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-29","passed","2026-08-29","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1355","backend API shows a normal P95 latency","UI Tests","2026-08-29","passed","2026-08-29","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","628","rejects invalid credentials","UI Tests","2026-08-29","passed","2026-08-29","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","938","every service shows as operational","UI Tests","2026-08-29","passed","2026-08-29","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1009","every service shows as operational","UI Tests","2026-08-29","passed","2026-08-29","dashboard index (healthy profile)","","",""
