"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1160","authenticate as healthy mock user","setup-healthy-prod","2026-08-22","passed","2026-08-22","","","",""
"","1118","authenticate as healthy mock user","setup-healthy-stage","2026-08-22","passed","2026-08-22","","","",""
"","2765","authenticate as outage mock user","setup-outage-stage","2026-08-22","passed","2026-08-22","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","877","ETL pipeline shows its quarantined rows","UI Tests","2026-08-22","passed","2026-08-22","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","518","rejects invalid credentials","UI Tests","2026-08-22","passed","2026-08-22","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1292","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-22","passed","2026-08-22","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","999","backend API shows the latency spike","UI Tests","2026-08-22","passed","2026-08-22","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3284","a card links to its drill-down page","UI Tests","2026-08-22","passed","2026-08-22","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","374","redirects unauthenticated visitors to /login","UI Tests","2026-08-22","passed","2026-08-22","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","959","renders all four domain sections with their service cards","UI Tests","2026-08-22","passed","2026-08-22","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","391","redirects unauthenticated visitors to /login","UI Tests","2026-08-22","passed","2026-08-22","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","859","ETL pipeline has no quarantined rows","UI Tests","2026-08-22","passed","2026-08-22","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1173","ETL pipeline has no quarantined rows","UI Tests","2026-08-22","passed","2026-08-22","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","746","renders all four domain sections with their service cards","UI Tests","2026-08-22","passed","2026-08-22","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","876","backend API shows a normal P95 latency","UI Tests","2026-08-22","passed","2026-08-22","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1062","frontend smoke test shows its failure stack trace","UI Tests","2026-08-22","passed","2026-08-22","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1278","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-22","passed","2026-08-22","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","509","rejects invalid credentials","UI Tests","2026-08-22","passed","2026-08-22","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","892","backend API shows the latency spike","UI Tests","2026-08-22","passed","2026-08-22","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","810","ETL pipeline shows its quarantined rows","UI Tests","2026-08-22","passed","2026-08-22","service detail (outage profile)","","",""
"","3096","authenticate as outage mock user","setup-outage-prod","2026-08-22","passed","2026-08-22","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","875","shows the environment-appropriate banner and title","UI Tests","2026-08-22","passed","2026-08-22","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","735","every service shows as operational","UI Tests","2026-08-22","passed","2026-08-22","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1247","backend API shows a normal P95 latency","UI Tests","2026-08-22","passed","2026-08-22","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","799","shows the environment-appropriate banner and title","UI Tests","2026-08-22","passed","2026-08-22","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","781","frontend smoke test shows its failure stack trace","UI Tests","2026-08-22","passed","2026-08-22","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1066","every service shows as operational","UI Tests","2026-08-22","passed","2026-08-22","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3602","a card links to its drill-down page","UI Tests","2026-08-22","passed","2026-08-22","dashboard index (healthy profile)","","",""
