"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1018","backend API shows a normal P95 latency","UI Tests","2026-09-18","passed","2026-09-18","service detail (healthy profile)","","",""
"","2408","authenticate as outage mock user","setup-outage-prod","2026-09-18","passed","2026-09-18","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","635","ETL pipeline has no quarantined rows","UI Tests","2026-09-18","passed","2026-09-18","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","651","frontend smoke test shows its failure stack trace","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","635","backend API shows the latency spike","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","334","redirects unauthenticated visitors to /login","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","790","backend API shows a normal P95 latency","UI Tests","2026-09-18","passed","2026-09-18","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","952","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","529","shows the environment-appropriate banner and title","UI Tests","2026-09-18","passed","2026-09-18","environment chrome","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","927","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","900","frontend smoke test shows its failure stack trace","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"","949","authenticate as healthy mock user","setup-healthy-stage","2026-09-18","passed","2026-09-18","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","633","backend API shows the latency spike","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","842","ETL pipeline has no quarantined rows","UI Tests","2026-09-18","passed","2026-09-18","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1025","renders all four domain sections with their service cards","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","461","rejects invalid credentials","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","2573","a card links to its drill-down page","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","417","rejects invalid credentials","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","872","every service shows as operational","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","960","renders all four domain sections with their service cards","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"","1124","authenticate as healthy mock user","setup-healthy-prod","2026-09-18","passed","2026-09-18","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","794","shows the environment-appropriate banner and title","UI Tests","2026-09-18","passed","2026-09-18","environment chrome","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","307","redirects unauthenticated visitors to /login","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","2524","a card links to its drill-down page","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","916","every service shows as operational","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"","2604","authenticate as outage mock user","setup-outage-stage","2026-09-18","passed","2026-09-18","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","643","ETL pipeline shows its quarantined rows","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","816","ETL pipeline shows its quarantined rows","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
