"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","378","redirects unauthenticated visitors to /login","UI Tests","2026-08-10","passed","2026-08-10","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","488","rejects invalid credentials","UI Tests","2026-08-10","passed","2026-08-10","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","965","frontend smoke test shows its failure stack trace","UI Tests","2026-08-10","passed","2026-08-10","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","755","every service shows as operational","UI Tests","2026-08-10","passed","2026-08-10","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","896","frontend smoke test shows its failure stack trace","UI Tests","2026-08-10","passed","2026-08-10","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","970","ETL pipeline shows its quarantined rows","UI Tests","2026-08-10","passed","2026-08-10","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","947","backend API shows a normal P95 latency","UI Tests","2026-08-10","passed","2026-08-10","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3816","a card links to its drill-down page","UI Tests","2026-08-10","passed","2026-08-10","dashboard index (healthy profile)","","",""
"","3094","authenticate as outage mock user","setup-outage-stage","2026-08-10","passed","2026-08-10","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","496","rejects invalid credentials","UI Tests","2026-08-10","passed","2026-08-10","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","685","shows the environment-appropriate banner and title","UI Tests","2026-08-10","passed","2026-08-10","environment chrome","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","2920","a card links to its drill-down page","UI Tests","2026-08-10","passed","2026-08-10","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1201","ETL pipeline shows its quarantined rows","UI Tests","2026-08-10","passed","2026-08-10","service detail (outage profile)","","",""
"","3213","authenticate as outage mock user","setup-outage-prod","2026-08-10","passed","2026-08-10","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","815","backend API shows the latency spike","UI Tests","2026-08-10","passed","2026-08-10","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1201","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-10","passed","2026-08-10","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1163","backend API shows a normal P95 latency","UI Tests","2026-08-10","passed","2026-08-10","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1001","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-10","passed","2026-08-10","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","778","shows the environment-appropriate banner and title","UI Tests","2026-08-10","passed","2026-08-10","environment chrome","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","917","renders all four domain sections with their service cards","UI Tests","2026-08-10","passed","2026-08-10","dashboard index (healthy profile)","","",""
"","907","authenticate as healthy mock user","setup-healthy-prod","2026-08-10","passed","2026-08-10","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","825","backend API shows the latency spike","UI Tests","2026-08-10","passed","2026-08-10","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","351","redirects unauthenticated visitors to /login","UI Tests","2026-08-10","passed","2026-08-10","login","","",""
"","1212","authenticate as healthy mock user","setup-healthy-stage","2026-08-10","passed","2026-08-10","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","907","ETL pipeline has no quarantined rows","UI Tests","2026-08-10","passed","2026-08-10","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","935","every service shows as operational","UI Tests","2026-08-10","passed","2026-08-10","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","774","ETL pipeline has no quarantined rows","UI Tests","2026-08-10","passed","2026-08-10","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","970","renders all four domain sections with their service cards","UI Tests","2026-08-10","passed","2026-08-10","dashboard index (healthy profile)","","",""
