"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1239","renders all four domain sections with their service cards","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1116","backend API shows the latency spike","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","598","rejects invalid credentials","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","466","redirects unauthenticated visitors to /login","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"","3368","authenticate as outage mock user","setup-outage-prod","2026-09-09","passed","2026-09-09","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1161","backend API shows the latency spike","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","971","ETL pipeline shows its quarantined rows","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1196","renders all four domain sections with their service cards","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1119","frontend smoke test shows its failure stack trace","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"","3329","authenticate as outage mock user","setup-outage-stage","2026-09-09","passed","2026-09-09","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1094","ETL pipeline shows its quarantined rows","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"","1328","authenticate as healthy mock user","setup-healthy-prod","2026-09-09","passed","2026-09-09","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4001","a card links to its drill-down page","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","959","ETL pipeline has no quarantined rows","UI Tests","2026-09-09","passed","2026-09-09","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","939","frontend smoke test shows its failure stack trace","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","947","every service shows as operational","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","923","ETL pipeline has no quarantined rows","UI Tests","2026-09-09","passed","2026-09-09","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","833","every service shows as operational","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"","1024","authenticate as healthy mock user","setup-healthy-stage","2026-09-09","passed","2026-09-09","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1464","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","733","shows the environment-appropriate banner and title","UI Tests","2026-09-09","passed","2026-09-09","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1097","backend API shows a normal P95 latency","UI Tests","2026-09-09","passed","2026-09-09","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","631","rejects invalid credentials","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1017","backend API shows a normal P95 latency","UI Tests","2026-09-09","passed","2026-09-09","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3753","a card links to its drill-down page","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","694","redirects unauthenticated visitors to /login","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","809","shows the environment-appropriate banner and title","UI Tests","2026-09-09","passed","2026-09-09","environment chrome","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1329","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
