"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1137","ETL pipeline has no quarantined rows","UI Tests","2026-07-25","passed","2026-07-25","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","499","redirects unauthenticated visitors to /login","UI Tests","2026-07-25","passed","2026-07-25","login","","",""
"","3375","authenticate as outage mock user","setup-outage-stage","2026-07-25","passed","2026-07-25","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","501","redirects unauthenticated visitors to /login","UI Tests","2026-07-25","passed","2026-07-25","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1192","renders all four domain sections with their service cards","UI Tests","2026-07-25","passed","2026-07-25","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1377","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-25","passed","2026-07-25","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1178","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-25","passed","2026-07-25","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1165","frontend smoke test shows its failure stack trace","UI Tests","2026-07-25","passed","2026-07-25","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1040","ETL pipeline shows its quarantined rows","UI Tests","2026-07-25","passed","2026-07-25","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1249","backend API shows a normal P95 latency","UI Tests","2026-07-25","passed","2026-07-25","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1128","backend API shows a normal P95 latency","UI Tests","2026-07-25","passed","2026-07-25","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4107","a card links to its drill-down page","UI Tests","2026-07-25","passed","2026-07-25","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","991","shows the environment-appropriate banner and title","UI Tests","2026-07-25","passed","2026-07-25","environment chrome","","",""
"","1106","authenticate as healthy mock user","setup-healthy-stage","2026-07-25","passed","2026-07-25","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","943","backend API shows the latency spike","UI Tests","2026-07-25","passed","2026-07-25","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","607","shows the environment-appropriate banner and title","UI Tests","2026-07-25","passed","2026-07-25","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1050","backend API shows the latency spike","UI Tests","2026-07-25","passed","2026-07-25","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1183","every service shows as operational","UI Tests","2026-07-25","passed","2026-07-25","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1059","ETL pipeline has no quarantined rows","UI Tests","2026-07-25","passed","2026-07-25","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","744","rejects invalid credentials","UI Tests","2026-07-25","passed","2026-07-25","login","","",""
"","3482","authenticate as outage mock user","setup-outage-prod","2026-07-25","passed","2026-07-25","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","636","rejects invalid credentials","UI Tests","2026-07-25","passed","2026-07-25","login","","",""
"","1269","authenticate as healthy mock user","setup-healthy-prod","2026-07-25","passed","2026-07-25","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1109","frontend smoke test shows its failure stack trace","UI Tests","2026-07-25","passed","2026-07-25","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","919","renders all four domain sections with their service cards","UI Tests","2026-07-25","passed","2026-07-25","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1047","every service shows as operational","UI Tests","2026-07-25","passed","2026-07-25","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4341","a card links to its drill-down page","UI Tests","2026-07-25","passed","2026-07-25","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","933","ETL pipeline shows its quarantined rows","UI Tests","2026-07-25","passed","2026-07-25","service detail (outage profile)","","",""
