"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1291","backend API shows a normal P95 latency","UI Tests","2026-08-07","passed","2026-08-07","service detail (healthy profile)","","",""
"","3251","authenticate as outage mock user","setup-outage-stage","2026-08-07","passed","2026-08-07","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1184","frontend smoke test shows its failure stack trace","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","654","rejects invalid credentials","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1098","ETL pipeline has no quarantined rows","UI Tests","2026-08-07","passed","2026-08-07","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1468","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","979","every service shows as operational","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1242","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","667","rejects invalid credentials","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4228","a card links to its drill-down page","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"","1051","authenticate as healthy mock user","setup-healthy-prod","2026-08-07","passed","2026-08-07","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","885","ETL pipeline shows its quarantined rows","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1120","backend API shows a normal P95 latency","UI Tests","2026-08-07","passed","2026-08-07","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4007","a card links to its drill-down page","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","964","backend API shows the latency spike","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","925","renders all four domain sections with their service cards","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","480","redirects unauthenticated visitors to /login","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1072","frontend smoke test shows its failure stack trace","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","987","shows the environment-appropriate banner and title","UI Tests","2026-08-07","passed","2026-08-07","environment chrome","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","990","ETL pipeline has no quarantined rows","UI Tests","2026-08-07","passed","2026-08-07","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","956","every service shows as operational","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","461","redirects unauthenticated visitors to /login","UI Tests","2026-08-07","passed","2026-08-07","login","","",""
"","1129","authenticate as healthy mock user","setup-healthy-stage","2026-08-07","passed","2026-08-07","","","",""
"","3499","authenticate as outage mock user","setup-outage-prod","2026-08-07","passed","2026-08-07","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","700","shows the environment-appropriate banner and title","UI Tests","2026-08-07","passed","2026-08-07","environment chrome","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1143","ETL pipeline shows its quarantined rows","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1008","renders all four domain sections with their service cards","UI Tests","2026-08-07","passed","2026-08-07","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","973","backend API shows the latency spike","UI Tests","2026-08-07","passed","2026-08-07","service detail (outage profile)","","",""
