"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","384","redirects unauthenticated visitors to /login","UI Tests","2026-08-28","passed","2026-08-28","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","914","ETL pipeline shows its quarantined rows","UI Tests","2026-08-28","passed","2026-08-28","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","730","renders all four domain sections with their service cards","UI Tests","2026-08-28","passed","2026-08-28","dashboard index (healthy profile)","","",""
"","2964","authenticate as outage mock user","setup-outage-stage","2026-08-28","passed","2026-08-28","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3539","a card links to its drill-down page","UI Tests","2026-08-28","passed","2026-08-28","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","723","ETL pipeline has no quarantined rows","UI Tests","2026-08-28","passed","2026-08-28","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","637","every service shows as operational","UI Tests","2026-08-28","passed","2026-08-28","dashboard index (healthy profile)","","",""
"","1185","authenticate as healthy mock user","setup-healthy-prod","2026-08-28","passed","2026-08-28","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","480","rejects invalid credentials","UI Tests","2026-08-28","passed","2026-08-28","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","994","every service shows as operational","UI Tests","2026-08-28","passed","2026-08-28","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3313","a card links to its drill-down page","UI Tests","2026-08-28","passed","2026-08-28","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","851","backend API shows a normal P95 latency","UI Tests","2026-08-28","passed","2026-08-28","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1218","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-28","passed","2026-08-28","login","","",""
"","3129","authenticate as outage mock user","setup-outage-prod","2026-08-28","passed","2026-08-28","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","910","backend API shows the latency spike","UI Tests","2026-08-28","passed","2026-08-28","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","681","frontend smoke test shows its failure stack trace","UI Tests","2026-08-28","passed","2026-08-28","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","757","ETL pipeline shows its quarantined rows","UI Tests","2026-08-28","passed","2026-08-28","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1001","frontend smoke test shows its failure stack trace","UI Tests","2026-08-28","passed","2026-08-28","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","479","rejects invalid credentials","UI Tests","2026-08-28","passed","2026-08-28","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","590","ETL pipeline has no quarantined rows","UI Tests","2026-08-28","passed","2026-08-28","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1126","backend API shows a normal P95 latency","UI Tests","2026-08-28","passed","2026-08-28","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","984","backend API shows the latency spike","UI Tests","2026-08-28","passed","2026-08-28","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","671","shows the environment-appropriate banner and title","UI Tests","2026-08-28","passed","2026-08-28","environment chrome","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","588","shows the environment-appropriate banner and title","UI Tests","2026-08-28","passed","2026-08-28","environment chrome","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1198","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-28","passed","2026-08-28","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","356","redirects unauthenticated visitors to /login","UI Tests","2026-08-28","passed","2026-08-28","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","847","renders all four domain sections with their service cards","UI Tests","2026-08-28","passed","2026-08-28","dashboard index (healthy profile)","","",""
"","1102","authenticate as healthy mock user","setup-healthy-stage","2026-08-28","passed","2026-08-28","","","",""
