"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","979","frontend smoke test shows its failure stack trace","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","881","shows the environment-appropriate banner and title","UI Tests","2026-08-31","passed","2026-08-31","environment chrome","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","615","rejects invalid credentials","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","868","frontend smoke test shows its failure stack trace","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1204","backend API shows a normal P95 latency","UI Tests","2026-08-31","passed","2026-08-31","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","891","ETL pipeline shows its quarantined rows","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"","1271","authenticate as healthy mock user","setup-healthy-stage","2026-08-31","passed","2026-08-31","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1158","renders all four domain sections with their service cards","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1291","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","912","shows the environment-appropriate banner and title","UI Tests","2026-08-31","passed","2026-08-31","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1298","backend API shows a normal P95 latency","UI Tests","2026-08-31","passed","2026-08-31","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4062","a card links to its drill-down page","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1025","backend API shows the latency spike","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","914","ETL pipeline has no quarantined rows","UI Tests","2026-08-31","passed","2026-08-31","service detail (healthy profile)","","",""
"","3335","authenticate as outage mock user","setup-outage-prod","2026-08-31","passed","2026-08-31","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1127","ETL pipeline has no quarantined rows","UI Tests","2026-08-31","passed","2026-08-31","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","859","every service shows as operational","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","490","redirects unauthenticated visitors to /login","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","996","ETL pipeline shows its quarantined rows","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","934","renders all four domain sections with their service cards","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","482","redirects unauthenticated visitors to /login","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"","3269","authenticate as outage mock user","setup-outage-stage","2026-08-31","passed","2026-08-31","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","631","rejects invalid credentials","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1179","every service shows as operational","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1177","backend API shows the latency spike","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"","1161","authenticate as healthy mock user","setup-healthy-prod","2026-08-31","passed","2026-08-31","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3749","a card links to its drill-down page","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1420","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
