"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Clicking a service card navigates to that service's dedicated drill-down route.","3575","a card links to its drill-down page","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","937","ETL pipeline has no quarantined rows","UI Tests","2026-09-21","passed","2026-09-21","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1093","every service shows as operational","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","548","rejects invalid credentials","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","971","backend API shows the latency spike","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","930","ETL pipeline has no quarantined rows","UI Tests","2026-09-21","passed","2026-09-21","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","664","shows the environment-appropriate banner and title","UI Tests","2026-09-21","passed","2026-09-21","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","813","frontend smoke test shows its failure stack trace","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"","1232","authenticate as healthy mock user","setup-healthy-prod","2026-09-21","passed","2026-09-21","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3217","a card links to its drill-down page","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"","2731","authenticate as outage mock user","setup-outage-stage","2026-09-21","passed","2026-09-21","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","388","redirects unauthenticated visitors to /login","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","828","renders all four domain sections with their service cards","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","389","redirects unauthenticated visitors to /login","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","490","rejects invalid credentials","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","775","ETL pipeline shows its quarantined rows","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","846","shows the environment-appropriate banner and title","UI Tests","2026-09-21","passed","2026-09-21","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","670","every service shows as operational","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"","3104","authenticate as outage mock user","setup-outage-prod","2026-09-21","passed","2026-09-21","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1115","backend API shows a normal P95 latency","UI Tests","2026-09-21","passed","2026-09-21","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","977","backend API shows the latency spike","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","729","ETL pipeline shows its quarantined rows","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"","1071","authenticate as healthy mock user","setup-healthy-stage","2026-09-21","passed","2026-09-21","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1049","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","990","frontend smoke test shows its failure stack trace","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1013","backend API shows a normal P95 latency","UI Tests","2026-09-21","passed","2026-09-21","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","948","renders all four domain sections with their service cards","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1248","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
