"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1271","backend API shows the latency spike","UI Tests","2026-07-22","passed","2026-07-22","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","704","shows the environment-appropriate banner and title","UI Tests","2026-07-22","passed","2026-07-22","environment chrome","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","898","ETL pipeline shows its quarantined rows","UI Tests","2026-07-22","passed","2026-07-22","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1084","every service shows as operational","UI Tests","2026-07-22","passed","2026-07-22","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","859","ETL pipeline shows its quarantined rows","UI Tests","2026-07-22","passed","2026-07-22","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1082","backend API shows a normal P95 latency","UI Tests","2026-07-22","passed","2026-07-22","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1102","backend API shows the latency spike","UI Tests","2026-07-22","passed","2026-07-22","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1476","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-22","passed","2026-07-22","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","498","redirects unauthenticated visitors to /login","UI Tests","2026-07-22","passed","2026-07-22","login","","",""
"","1202","authenticate as healthy mock user","setup-healthy-stage","2026-07-22","passed","2026-07-22","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1036","frontend smoke test shows its failure stack trace","UI Tests","2026-07-22","passed","2026-07-22","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1102","every service shows as operational","UI Tests","2026-07-22","passed","2026-07-22","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1034","renders all four domain sections with their service cards","UI Tests","2026-07-22","passed","2026-07-22","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1019","ETL pipeline has no quarantined rows","UI Tests","2026-07-22","passed","2026-07-22","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","623","rejects invalid credentials","UI Tests","2026-07-22","passed","2026-07-22","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","867","shows the environment-appropriate banner and title","UI Tests","2026-07-22","passed","2026-07-22","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1073","backend API shows a normal P95 latency","UI Tests","2026-07-22","passed","2026-07-22","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1216","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-22","passed","2026-07-22","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1120","frontend smoke test shows its failure stack trace","UI Tests","2026-07-22","passed","2026-07-22","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3642","a card links to its drill-down page","UI Tests","2026-07-22","passed","2026-07-22","dashboard index (healthy profile)","","",""
"","1235","authenticate as healthy mock user","setup-healthy-prod","2026-07-22","passed","2026-07-22","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1002","ETL pipeline has no quarantined rows","UI Tests","2026-07-22","passed","2026-07-22","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1220","renders all four domain sections with their service cards","UI Tests","2026-07-22","passed","2026-07-22","dashboard index (healthy profile)","","",""
"","3320","authenticate as outage mock user","setup-outage-prod","2026-07-22","passed","2026-07-22","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","507","redirects unauthenticated visitors to /login","UI Tests","2026-07-22","passed","2026-07-22","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3662","a card links to its drill-down page","UI Tests","2026-07-22","passed","2026-07-22","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","614","rejects invalid credentials","UI Tests","2026-07-22","passed","2026-07-22","login","","",""
"","3376","authenticate as outage mock user","setup-outage-stage","2026-07-22","passed","2026-07-22","","","",""
