"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1052","ETL pipeline shows its quarantined rows","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","918","backend API shows the latency spike","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","506","redirects unauthenticated visitors to /login","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1056","ETL pipeline has no quarantined rows","UI Tests","2026-08-04","passed","2026-08-04","service detail (healthy profile)","","",""
"","3713","authenticate as outage mock user","setup-outage-prod","2026-08-04","passed","2026-08-04","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1198","frontend smoke test shows its failure stack trace","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1153","frontend smoke test shows its failure stack trace","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","658","rejects invalid credentials","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","626","rejects invalid credentials","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","541","redirects unauthenticated visitors to /login","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1229","every service shows as operational","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1184","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"","1217","authenticate as healthy mock user","setup-healthy-stage","2026-08-04","passed","2026-08-04","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1224","backend API shows a normal P95 latency","UI Tests","2026-08-04","passed","2026-08-04","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4229","a card links to its drill-down page","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","730","shows the environment-appropriate banner and title","UI Tests","2026-08-04","passed","2026-08-04","environment chrome","","",""
"","3408","authenticate as outage mock user","setup-outage-stage","2026-08-04","passed","2026-08-04","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1028","ETL pipeline has no quarantined rows","UI Tests","2026-08-04","passed","2026-08-04","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1117","renders all four domain sections with their service cards","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1476","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","920","backend API shows the latency spike","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4328","a card links to its drill-down page","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1043","ETL pipeline shows its quarantined rows","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","996","every service shows as operational","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1208","backend API shows a normal P95 latency","UI Tests","2026-08-04","passed","2026-08-04","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1275","renders all four domain sections with their service cards","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","867","shows the environment-appropriate banner and title","UI Tests","2026-08-04","passed","2026-08-04","environment chrome","","",""
"","1058","authenticate as healthy mock user","setup-healthy-prod","2026-08-04","passed","2026-08-04","","","",""
