"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1099","ETL pipeline shows its quarantined rows","UI Tests","2026-07-13","passed","2026-07-13","service detail (outage profile)","","",""
"","3334","authenticate as outage mock user","setup-outage","2026-07-13","passed","2026-07-13","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1111","backend API shows a normal P95 latency","UI Tests","2026-07-13","passed","2026-07-13","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1130","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-13","passed","2026-07-13","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1085","frontend smoke test shows its failure stack trace","UI Tests","2026-07-13","passed","2026-07-13","service detail (outage profile)","","",""
"","1156","authenticate as healthy mock user","setup-healthy","2026-07-13","passed","2026-07-13","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","505","redirects unauthenticated visitors to /login","UI Tests","2026-07-13","passed","2026-07-13","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","630","rejects invalid credentials","UI Tests","2026-07-13","passed","2026-07-13","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","795","every service shows as operational","UI Tests","2026-07-13","passed","2026-07-13","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3764","a card links to its drill-down page","UI Tests","2026-07-13","passed","2026-07-13","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","918","ETL pipeline has no quarantined rows","UI Tests","2026-07-13","passed","2026-07-13","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1090","backend API shows the latency spike","UI Tests","2026-07-13","passed","2026-07-13","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1024","renders all four domain sections with their service cards","UI Tests","2026-07-13","passed","2026-07-13","dashboard index (healthy profile)","","",""
