"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1407","backend API shows a normal P95 latency","UI Tests","2026-08-18","passed","2026-08-18","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1316","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-18","passed","2026-08-18","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","657","rejects invalid credentials","UI Tests","2026-08-18","passed","2026-08-18","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","974","renders all four domain sections with their service cards","UI Tests","2026-08-18","passed","2026-08-18","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","664","rejects invalid credentials","UI Tests","2026-08-18","passed","2026-08-18","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","934","renders all four domain sections with their service cards","UI Tests","2026-08-18","passed","2026-08-18","dashboard index (healthy profile)","","",""
"","3326","authenticate as outage mock user","setup-outage-stage","2026-08-18","passed","2026-08-18","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1176","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-18","passed","2026-08-18","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","871","ETL pipeline shows its quarantined rows","UI Tests","2026-08-18","passed","2026-08-18","service detail (outage profile)","","",""
"","1345","authenticate as healthy mock user","setup-healthy-stage","2026-08-18","passed","2026-08-18","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1117","backend API shows the latency spike","UI Tests","2026-08-18","passed","2026-08-18","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","698","shows the environment-appropriate banner and title","UI Tests","2026-08-18","passed","2026-08-18","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1080","backend API shows the latency spike","UI Tests","2026-08-18","passed","2026-08-18","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","990","ETL pipeline has no quarantined rows","UI Tests","2026-08-18","passed","2026-08-18","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","468","redirects unauthenticated visitors to /login","UI Tests","2026-08-18","passed","2026-08-18","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","931","ETL pipeline has no quarantined rows","UI Tests","2026-08-18","passed","2026-08-18","service detail (healthy profile)","","",""
"","3761","authenticate as outage mock user","setup-outage-prod","2026-08-18","passed","2026-08-18","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3929","a card links to its drill-down page","UI Tests","2026-08-18","passed","2026-08-18","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","880","shows the environment-appropriate banner and title","UI Tests","2026-08-18","passed","2026-08-18","environment chrome","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","514","redirects unauthenticated visitors to /login","UI Tests","2026-08-18","passed","2026-08-18","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1117","ETL pipeline shows its quarantined rows","UI Tests","2026-08-18","passed","2026-08-18","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1017","every service shows as operational","UI Tests","2026-08-18","passed","2026-08-18","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1098","backend API shows a normal P95 latency","UI Tests","2026-08-18","passed","2026-08-18","service detail (healthy profile)","","",""
"","1190","authenticate as healthy mock user","setup-healthy-prod","2026-08-18","passed","2026-08-18","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1117","frontend smoke test shows its failure stack trace","UI Tests","2026-08-18","passed","2026-08-18","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3987","a card links to its drill-down page","UI Tests","2026-08-18","passed","2026-08-18","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","763","every service shows as operational","UI Tests","2026-08-18","passed","2026-08-18","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","903","frontend smoke test shows its failure stack trace","UI Tests","2026-08-18","passed","2026-08-18","service detail (outage profile)","","",""
