"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","971","frontend smoke test shows its failure stack trace","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","899","shows the environment-appropriate banner and title","UI Tests","2026-09-09","passed","2026-09-09","environment chrome","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","912","ETL pipeline shows its quarantined rows","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1214","every service shows as operational","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","635","rejects invalid credentials","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"","1030","authenticate as healthy mock user","setup-healthy-stage","2026-09-09","passed","2026-09-09","","","",""
"","1229","authenticate as healthy mock user","setup-healthy-prod","2026-09-09","passed","2026-09-09","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","889","backend API shows the latency spike","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3962","a card links to its drill-down page","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"","3347","authenticate as outage mock user","setup-outage-stage","2026-09-09","passed","2026-09-09","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1108","ETL pipeline shows its quarantined rows","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","925","shows the environment-appropriate banner and title","UI Tests","2026-09-09","passed","2026-09-09","environment chrome","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","516","redirects unauthenticated visitors to /login","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","482","redirects unauthenticated visitors to /login","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","781","ETL pipeline has no quarantined rows","UI Tests","2026-09-09","passed","2026-09-09","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4061","a card links to its drill-down page","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1135","backend API shows a normal P95 latency","UI Tests","2026-09-09","passed","2026-09-09","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","915","every service shows as operational","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","878","ETL pipeline has no quarantined rows","UI Tests","2026-09-09","passed","2026-09-09","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1283","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","961","backend API shows the latency spike","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1414","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","945","renders all four domain sections with their service cards","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"","3630","authenticate as outage mock user","setup-outage-prod","2026-09-09","passed","2026-09-09","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","971","renders all four domain sections with their service cards","UI Tests","2026-09-09","passed","2026-09-09","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","687","rejects invalid credentials","UI Tests","2026-09-09","passed","2026-09-09","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1089","frontend smoke test shows its failure stack trace","UI Tests","2026-09-09","passed","2026-09-09","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1201","backend API shows a normal P95 latency","UI Tests","2026-09-09","passed","2026-09-09","service detail (healthy profile)","","",""
