"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1068","backend API shows a normal P95 latency","UI Tests","2026-07-30","passed","2026-07-30","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","961","renders all four domain sections with their service cards","UI Tests","2026-07-30","passed","2026-07-30","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1128","frontend smoke test shows its failure stack trace","UI Tests","2026-07-30","passed","2026-07-30","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4161","a card links to its drill-down page","UI Tests","2026-07-30","passed","2026-07-30","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","976","shows the environment-appropriate banner and title","UI Tests","2026-07-30","passed","2026-07-30","environment chrome","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","854","ETL pipeline has no quarantined rows","UI Tests","2026-07-30","passed","2026-07-30","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4036","a card links to its drill-down page","UI Tests","2026-07-30","passed","2026-07-30","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","675","rejects invalid credentials","UI Tests","2026-07-30","passed","2026-07-30","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1361","backend API shows a normal P95 latency","UI Tests","2026-07-30","passed","2026-07-30","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1029","every service shows as operational","UI Tests","2026-07-30","passed","2026-07-30","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1183","frontend smoke test shows its failure stack trace","UI Tests","2026-07-30","passed","2026-07-30","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1192","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-30","passed","2026-07-30","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","966","backend API shows the latency spike","UI Tests","2026-07-30","passed","2026-07-30","service detail (outage profile)","","",""
"","1281","authenticate as healthy mock user","setup-healthy-prod","2026-07-30","passed","2026-07-30","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1089","backend API shows the latency spike","UI Tests","2026-07-30","passed","2026-07-30","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","960","ETL pipeline shows its quarantined rows","UI Tests","2026-07-30","passed","2026-07-30","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1123","ETL pipeline shows its quarantined rows","UI Tests","2026-07-30","passed","2026-07-30","service detail (outage profile)","","",""
"","1244","authenticate as healthy mock user","setup-healthy-stage","2026-07-30","passed","2026-07-30","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","492","redirects unauthenticated visitors to /login","UI Tests","2026-07-30","passed","2026-07-30","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","828","shows the environment-appropriate banner and title","UI Tests","2026-07-30","passed","2026-07-30","environment chrome","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","941","ETL pipeline has no quarantined rows","UI Tests","2026-07-30","passed","2026-07-30","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","632","rejects invalid credentials","UI Tests","2026-07-30","passed","2026-07-30","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","939","renders all four domain sections with their service cards","UI Tests","2026-07-30","passed","2026-07-30","dashboard index (healthy profile)","","",""
"","3722","authenticate as outage mock user","setup-outage-prod","2026-07-30","passed","2026-07-30","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","467","redirects unauthenticated visitors to /login","UI Tests","2026-07-30","passed","2026-07-30","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","935","every service shows as operational","UI Tests","2026-07-30","passed","2026-07-30","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1459","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-30","passed","2026-07-30","login","","",""
"","3285","authenticate as outage mock user","setup-outage-stage","2026-07-30","passed","2026-07-30","","","",""
