"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1082","frontend smoke test shows its failure stack trace","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","756","shows the environment-appropriate banner and title","UI Tests","2026-07-28","passed","2026-07-28","environment chrome","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","497","redirects unauthenticated visitors to /login","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1251","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","656","shows the environment-appropriate banner and title","UI Tests","2026-07-28","passed","2026-07-28","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","765","every service shows as operational","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1239","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1002","backend API shows the latency spike","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","948","every service shows as operational","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"","1290","authenticate as healthy mock user","setup-healthy-stage","2026-07-28","passed","2026-07-28","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1046","backend API shows a normal P95 latency","UI Tests","2026-07-28","passed","2026-07-28","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1169","frontend smoke test shows its failure stack trace","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"","3537","authenticate as outage mock user","setup-outage-prod","2026-07-28","passed","2026-07-28","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1146","backend API shows a normal P95 latency","UI Tests","2026-07-28","passed","2026-07-28","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4358","a card links to its drill-down page","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","980","ETL pipeline shows its quarantined rows","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1071","ETL pipeline has no quarantined rows","UI Tests","2026-07-28","passed","2026-07-28","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","477","redirects unauthenticated visitors to /login","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"","1187","authenticate as healthy mock user","setup-healthy-prod","2026-07-28","passed","2026-07-28","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1126","ETL pipeline has no quarantined rows","UI Tests","2026-07-28","passed","2026-07-28","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1137","backend API shows the latency spike","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4011","a card links to its drill-down page","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"","3386","authenticate as outage mock user","setup-outage-stage","2026-07-28","passed","2026-07-28","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1398","renders all four domain sections with their service cards","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1103","renders all four domain sections with their service cards","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","914","ETL pipeline shows its quarantined rows","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","644","rejects invalid credentials","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","633","rejects invalid credentials","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
