"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1162","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-12","passed","2026-08-12","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1115","backend API shows a normal P95 latency","UI Tests","2026-08-12","passed","2026-08-12","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","962","shows the environment-appropriate banner and title","UI Tests","2026-08-12","passed","2026-08-12","environment chrome","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4429","a card links to its drill-down page","UI Tests","2026-08-12","passed","2026-08-12","dashboard index (healthy profile)","","",""
"","1116","authenticate as healthy mock user","setup-healthy-stage","2026-08-12","passed","2026-08-12","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","532","redirects unauthenticated visitors to /login","UI Tests","2026-08-12","passed","2026-08-12","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","907","every service shows as operational","UI Tests","2026-08-12","passed","2026-08-12","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1140","ETL pipeline shows its quarantined rows","UI Tests","2026-08-12","passed","2026-08-12","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1010","renders all four domain sections with their service cards","UI Tests","2026-08-12","passed","2026-08-12","dashboard index (healthy profile)","","",""
"","3336","authenticate as outage mock user","setup-outage-stage","2026-08-12","passed","2026-08-12","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1020","renders all four domain sections with their service cards","UI Tests","2026-08-12","passed","2026-08-12","dashboard index (healthy profile)","","",""
"","1496","authenticate as healthy mock user","setup-healthy-prod","2026-08-12","passed","2026-08-12","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","915","frontend smoke test shows its failure stack trace","UI Tests","2026-08-12","passed","2026-08-12","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","939","ETL pipeline has no quarantined rows","UI Tests","2026-08-12","passed","2026-08-12","service detail (healthy profile)","","",""
"","3703","authenticate as outage mock user","setup-outage-prod","2026-08-12","passed","2026-08-12","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","935","every service shows as operational","UI Tests","2026-08-12","passed","2026-08-12","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1427","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-12","passed","2026-08-12","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1096","backend API shows the latency spike","UI Tests","2026-08-12","passed","2026-08-12","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","503","redirects unauthenticated visitors to /login","UI Tests","2026-08-12","passed","2026-08-12","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","902","ETL pipeline has no quarantined rows","UI Tests","2026-08-12","passed","2026-08-12","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1011","backend API shows the latency spike","UI Tests","2026-08-12","passed","2026-08-12","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","675","rejects invalid credentials","UI Tests","2026-08-12","passed","2026-08-12","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3896","a card links to its drill-down page","UI Tests","2026-08-12","passed","2026-08-12","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1200","backend API shows a normal P95 latency","UI Tests","2026-08-12","passed","2026-08-12","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","909","shows the environment-appropriate banner and title","UI Tests","2026-08-12","passed","2026-08-12","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","903","frontend smoke test shows its failure stack trace","UI Tests","2026-08-12","passed","2026-08-12","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1070","ETL pipeline shows its quarantined rows","UI Tests","2026-08-12","passed","2026-08-12","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","652","rejects invalid credentials","UI Tests","2026-08-12","passed","2026-08-12","login","","",""
