"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Clicking a service card navigates to that service's dedicated drill-down route.","3865","a card links to its drill-down page","UI Tests","2026-07-31","passed","2026-07-31","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","471","redirects unauthenticated visitors to /login","UI Tests","2026-07-31","passed","2026-07-31","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","618","rejects invalid credentials","UI Tests","2026-07-31","passed","2026-07-31","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","871","frontend smoke test shows its failure stack trace","UI Tests","2026-07-31","passed","2026-07-31","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3882","a card links to its drill-down page","UI Tests","2026-07-31","passed","2026-07-31","dashboard index (healthy profile)","","",""
"","1243","authenticate as healthy mock user","setup-healthy-prod","2026-07-31","passed","2026-07-31","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","948","backend API shows the latency spike","UI Tests","2026-07-31","passed","2026-07-31","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1072","ETL pipeline has no quarantined rows","UI Tests","2026-07-31","passed","2026-07-31","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","614","rejects invalid credentials","UI Tests","2026-07-31","passed","2026-07-31","login","","",""
"","3062","authenticate as outage mock user","setup-outage-stage","2026-07-31","passed","2026-07-31","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","842","shows the environment-appropriate banner and title","UI Tests","2026-07-31","passed","2026-07-31","environment chrome","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1330","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-31","passed","2026-07-31","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1087","renders all four domain sections with their service cards","UI Tests","2026-07-31","passed","2026-07-31","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","935","ETL pipeline shows its quarantined rows","UI Tests","2026-07-31","passed","2026-07-31","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","948","ETL pipeline shows its quarantined rows","UI Tests","2026-07-31","passed","2026-07-31","service detail (outage profile)","","",""
"","1301","authenticate as healthy mock user","setup-healthy-stage","2026-07-31","passed","2026-07-31","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1129","renders all four domain sections with their service cards","UI Tests","2026-07-31","passed","2026-07-31","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1011","every service shows as operational","UI Tests","2026-07-31","passed","2026-07-31","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1097","every service shows as operational","UI Tests","2026-07-31","passed","2026-07-31","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1002","backend API shows the latency spike","UI Tests","2026-07-31","passed","2026-07-31","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","981","ETL pipeline has no quarantined rows","UI Tests","2026-07-31","passed","2026-07-31","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1156","backend API shows a normal P95 latency","UI Tests","2026-07-31","passed","2026-07-31","service detail (healthy profile)","","",""
"","3529","authenticate as outage mock user","setup-outage-prod","2026-07-31","passed","2026-07-31","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","468","redirects unauthenticated visitors to /login","UI Tests","2026-07-31","passed","2026-07-31","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1183","backend API shows a normal P95 latency","UI Tests","2026-07-31","passed","2026-07-31","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","858","shows the environment-appropriate banner and title","UI Tests","2026-07-31","passed","2026-07-31","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1014","frontend smoke test shows its failure stack trace","UI Tests","2026-07-31","passed","2026-07-31","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1293","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-31","passed","2026-07-31","login","","",""
