"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1204","ETL pipeline shows its quarantined rows","UI Tests","2026-09-20","passed","2026-09-20","service detail (outage profile)","","",""
"","1449","authenticate as healthy mock user","setup-healthy-prod","2026-09-20","passed","2026-09-20","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1342","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-20","passed","2026-09-20","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1358","backend API shows a normal P95 latency","UI Tests","2026-09-20","passed","2026-09-20","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4351","a card links to its drill-down page","UI Tests","2026-09-20","passed","2026-09-20","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1437","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-20","passed","2026-09-20","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","786","shows the environment-appropriate banner and title","UI Tests","2026-09-20","passed","2026-09-20","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1018","backend API shows the latency spike","UI Tests","2026-09-20","passed","2026-09-20","service detail (outage profile)","","",""
"","3258","authenticate as outage mock user","setup-outage-stage","2026-09-20","passed","2026-09-20","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1175","renders all four domain sections with their service cards","UI Tests","2026-09-20","passed","2026-09-20","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","749","shows the environment-appropriate banner and title","UI Tests","2026-09-20","passed","2026-09-20","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1211","every service shows as operational","UI Tests","2026-09-20","passed","2026-09-20","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","647","rejects invalid credentials","UI Tests","2026-09-20","passed","2026-09-20","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1421","backend API shows a normal P95 latency","UI Tests","2026-09-20","passed","2026-09-20","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1244","renders all four domain sections with their service cards","UI Tests","2026-09-20","passed","2026-09-20","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","901","frontend smoke test shows its failure stack trace","UI Tests","2026-09-20","passed","2026-09-20","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1014","ETL pipeline has no quarantined rows","UI Tests","2026-09-20","passed","2026-09-20","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4414","a card links to its drill-down page","UI Tests","2026-09-20","passed","2026-09-20","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1153","ETL pipeline has no quarantined rows","UI Tests","2026-09-20","passed","2026-09-20","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","762","every service shows as operational","UI Tests","2026-09-20","passed","2026-09-20","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1033","frontend smoke test shows its failure stack trace","UI Tests","2026-09-20","passed","2026-09-20","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","667","rejects invalid credentials","UI Tests","2026-09-20","passed","2026-09-20","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","524","redirects unauthenticated visitors to /login","UI Tests","2026-09-20","passed","2026-09-20","login","","",""
"","1239","authenticate as healthy mock user","setup-healthy-stage","2026-09-20","passed","2026-09-20","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","485","redirects unauthenticated visitors to /login","UI Tests","2026-09-20","passed","2026-09-20","login","","",""
"","3891","authenticate as outage mock user","setup-outage-prod","2026-09-20","passed","2026-09-20","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1226","backend API shows the latency spike","UI Tests","2026-09-20","passed","2026-09-20","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1013","ETL pipeline shows its quarantined rows","UI Tests","2026-09-20","passed","2026-09-20","service detail (outage profile)","","",""
