"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","477","redirects unauthenticated visitors to /login","UI Tests","2026-08-13","passed","2026-08-13","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","884","renders all four domain sections with their service cards","UI Tests","2026-08-13","passed","2026-08-13","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","600","rejects invalid credentials","UI Tests","2026-08-13","passed","2026-08-13","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1052","frontend smoke test shows its failure stack trace","UI Tests","2026-08-13","passed","2026-08-13","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3779","a card links to its drill-down page","UI Tests","2026-08-13","passed","2026-08-13","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1214","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-13","passed","2026-08-13","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","896","backend API shows the latency spike","UI Tests","2026-08-13","passed","2026-08-13","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1087","backend API shows the latency spike","UI Tests","2026-08-13","passed","2026-08-13","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","817","ETL pipeline shows its quarantined rows","UI Tests","2026-08-13","passed","2026-08-13","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","899","shows the environment-appropriate banner and title","UI Tests","2026-08-13","passed","2026-08-13","environment chrome","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","739","rejects invalid credentials","UI Tests","2026-08-13","passed","2026-08-13","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","919","frontend smoke test shows its failure stack trace","UI Tests","2026-08-13","passed","2026-08-13","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1126","backend API shows a normal P95 latency","UI Tests","2026-08-13","passed","2026-08-13","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","713","every service shows as operational","UI Tests","2026-08-13","passed","2026-08-13","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1104","backend API shows a normal P95 latency","UI Tests","2026-08-13","passed","2026-08-13","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1320","renders all four domain sections with their service cards","UI Tests","2026-08-13","passed","2026-08-13","dashboard index (healthy profile)","","",""
"","3176","authenticate as outage mock user","setup-outage-stage","2026-08-13","passed","2026-08-13","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1435","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-13","passed","2026-08-13","login","","",""
"","3821","authenticate as outage mock user","setup-outage-prod","2026-08-13","passed","2026-08-13","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","488","redirects unauthenticated visitors to /login","UI Tests","2026-08-13","passed","2026-08-13","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","834","shows the environment-appropriate banner and title","UI Tests","2026-08-13","passed","2026-08-13","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1176","every service shows as operational","UI Tests","2026-08-13","passed","2026-08-13","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1079","ETL pipeline has no quarantined rows","UI Tests","2026-08-13","passed","2026-08-13","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","865","ETL pipeline has no quarantined rows","UI Tests","2026-08-13","passed","2026-08-13","service detail (healthy profile)","","",""
"","1154","authenticate as healthy mock user","setup-healthy-prod","2026-08-13","passed","2026-08-13","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","911","ETL pipeline shows its quarantined rows","UI Tests","2026-08-13","passed","2026-08-13","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3977","a card links to its drill-down page","UI Tests","2026-08-13","passed","2026-08-13","dashboard index (healthy profile)","","",""
"","1308","authenticate as healthy mock user","setup-healthy-stage","2026-08-13","passed","2026-08-13","","","",""
