"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1338","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-09","passed","2026-08-09","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1010","ETL pipeline shows its quarantined rows","UI Tests","2026-08-09","passed","2026-08-09","service detail (outage profile)","","",""
"","1092","authenticate as healthy mock user","setup-healthy-prod","2026-08-09","passed","2026-08-09","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1147","backend API shows a normal P95 latency","UI Tests","2026-08-09","passed","2026-08-09","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","1042","shows the environment-appropriate banner and title","UI Tests","2026-08-09","passed","2026-08-09","environment chrome","","",""
"","1153","authenticate as healthy mock user","setup-healthy-stage","2026-08-09","passed","2026-08-09","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","645","rejects invalid credentials","UI Tests","2026-08-09","passed","2026-08-09","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1111","ETL pipeline has no quarantined rows","UI Tests","2026-08-09","passed","2026-08-09","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4084","a card links to its drill-down page","UI Tests","2026-08-09","passed","2026-08-09","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","511","redirects unauthenticated visitors to /login","UI Tests","2026-08-09","passed","2026-08-09","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3812","a card links to its drill-down page","UI Tests","2026-08-09","passed","2026-08-09","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1171","backend API shows the latency spike","UI Tests","2026-08-09","passed","2026-08-09","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","554","redirects unauthenticated visitors to /login","UI Tests","2026-08-09","passed","2026-08-09","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","925","renders all four domain sections with their service cards","UI Tests","2026-08-09","passed","2026-08-09","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","635","shows the environment-appropriate banner and title","UI Tests","2026-08-09","passed","2026-08-09","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1004","backend API shows the latency spike","UI Tests","2026-08-09","passed","2026-08-09","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","959","every service shows as operational","UI Tests","2026-08-09","passed","2026-08-09","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1095","renders all four domain sections with their service cards","UI Tests","2026-08-09","passed","2026-08-09","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","968","ETL pipeline has no quarantined rows","UI Tests","2026-08-09","passed","2026-08-09","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","679","rejects invalid credentials","UI Tests","2026-08-09","passed","2026-08-09","login","","",""
"","3853","authenticate as outage mock user","setup-outage-prod","2026-08-09","passed","2026-08-09","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1096","ETL pipeline shows its quarantined rows","UI Tests","2026-08-09","passed","2026-08-09","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1392","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-09","passed","2026-08-09","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1046","frontend smoke test shows its failure stack trace","UI Tests","2026-08-09","passed","2026-08-09","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1192","every service shows as operational","UI Tests","2026-08-09","passed","2026-08-09","dashboard index (healthy profile)","","",""
"","3441","authenticate as outage mock user","setup-outage-stage","2026-08-09","passed","2026-08-09","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1032","frontend smoke test shows its failure stack trace","UI Tests","2026-08-09","passed","2026-08-09","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1245","backend API shows a normal P95 latency","UI Tests","2026-08-09","passed","2026-08-09","service detail (healthy profile)","","",""
