"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3588","authenticate as outage mock user","setup-outage-prod","2026-08-25","passed","2026-08-25","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","878","shows the environment-appropriate banner and title","UI Tests","2026-08-25","passed","2026-08-25","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","964","backend API shows the latency spike","UI Tests","2026-08-25","passed","2026-08-25","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","967","every service shows as operational","UI Tests","2026-08-25","passed","2026-08-25","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","626","rejects invalid credentials","UI Tests","2026-08-25","passed","2026-08-25","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1029","frontend smoke test shows its failure stack trace","UI Tests","2026-08-25","passed","2026-08-25","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3931","a card links to its drill-down page","UI Tests","2026-08-25","passed","2026-08-25","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","939","ETL pipeline has no quarantined rows","UI Tests","2026-08-25","passed","2026-08-25","service detail (healthy profile)","","",""
"","3347","authenticate as outage mock user","setup-outage-stage","2026-08-25","passed","2026-08-25","","","",""
"","1115","authenticate as healthy mock user","setup-healthy-prod","2026-08-25","passed","2026-08-25","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","920","every service shows as operational","UI Tests","2026-08-25","passed","2026-08-25","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1203","backend API shows the latency spike","UI Tests","2026-08-25","passed","2026-08-25","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1225","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-25","passed","2026-08-25","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1178","backend API shows a normal P95 latency","UI Tests","2026-08-25","passed","2026-08-25","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1542","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-25","passed","2026-08-25","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","948","renders all four domain sections with their service cards","UI Tests","2026-08-25","passed","2026-08-25","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","605","rejects invalid credentials","UI Tests","2026-08-25","passed","2026-08-25","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1241","backend API shows a normal P95 latency","UI Tests","2026-08-25","passed","2026-08-25","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","806","shows the environment-appropriate banner and title","UI Tests","2026-08-25","passed","2026-08-25","environment chrome","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1054","ETL pipeline shows its quarantined rows","UI Tests","2026-08-25","passed","2026-08-25","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","835","ETL pipeline has no quarantined rows","UI Tests","2026-08-25","passed","2026-08-25","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1111","ETL pipeline shows its quarantined rows","UI Tests","2026-08-25","passed","2026-08-25","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","470","redirects unauthenticated visitors to /login","UI Tests","2026-08-25","passed","2026-08-25","login","","",""
"","1226","authenticate as healthy mock user","setup-healthy-stage","2026-08-25","passed","2026-08-25","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","921","frontend smoke test shows its failure stack trace","UI Tests","2026-08-25","passed","2026-08-25","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","487","redirects unauthenticated visitors to /login","UI Tests","2026-08-25","passed","2026-08-25","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","893","renders all four domain sections with their service cards","UI Tests","2026-08-25","passed","2026-08-25","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4093","a card links to its drill-down page","UI Tests","2026-08-25","passed","2026-08-25","dashboard index (healthy profile)","","",""
