"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Clicking a service card navigates to that service's dedicated drill-down route.","4363","a card links to its drill-down page","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1200","renders all four domain sections with their service cards","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1625","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","750","rejects invalid credentials","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"","3798","authenticate as outage mock user","setup-outage-prod","2026-08-08","passed","2026-08-08","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","777","shows the environment-appropriate banner and title","UI Tests","2026-08-08","passed","2026-08-08","environment chrome","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","707","rejects invalid credentials","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"","1472","authenticate as healthy mock user","setup-healthy-prod","2026-08-08","passed","2026-08-08","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","848","every service shows as operational","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"","1054","authenticate as healthy mock user","setup-healthy-stage","2026-08-08","passed","2026-08-08","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1168","every service shows as operational","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1534","renders all four domain sections with their service cards","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1012","ETL pipeline has no quarantined rows","UI Tests","2026-08-08","passed","2026-08-08","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1373","backend API shows a normal P95 latency","UI Tests","2026-08-08","passed","2026-08-08","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","572","redirects unauthenticated visitors to /login","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1389","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1050","ETL pipeline shows its quarantined rows","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","941","ETL pipeline has no quarantined rows","UI Tests","2026-08-08","passed","2026-08-08","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1056","frontend smoke test shows its failure stack trace","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","970","ETL pipeline shows its quarantined rows","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1063","backend API shows the latency spike","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","835","shows the environment-appropriate banner and title","UI Tests","2026-08-08","passed","2026-08-08","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1059","backend API shows the latency spike","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4595","a card links to its drill-down page","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","525","redirects unauthenticated visitors to /login","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"","3579","authenticate as outage mock user","setup-outage-stage","2026-08-08","passed","2026-08-08","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1242","frontend smoke test shows its failure stack trace","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1195","backend API shows a normal P95 latency","UI Tests","2026-08-08","passed","2026-08-08","service detail (healthy profile)","","",""
