"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Clicking a service card navigates to that service's dedicated drill-down route.","5104","a card links to its drill-down page","UI Tests","2026-09-03","passed","2026-09-03","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","953","frontend smoke test shows its failure stack trace","UI Tests","2026-09-03","passed","2026-09-03","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","842","ETL pipeline shows its quarantined rows","UI Tests","2026-09-03","passed","2026-09-03","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1027","frontend smoke test shows its failure stack trace","UI Tests","2026-09-03","passed","2026-09-03","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1005","ETL pipeline has no quarantined rows","UI Tests","2026-09-03","passed","2026-09-03","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1195","every service shows as operational","UI Tests","2026-09-03","passed","2026-09-03","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","847","shows the environment-appropriate banner and title","UI Tests","2026-09-03","passed","2026-09-03","environment chrome","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4629","a card links to its drill-down page","UI Tests","2026-09-03","passed","2026-09-03","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","581","redirects unauthenticated visitors to /login","UI Tests","2026-09-03","passed","2026-09-03","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1228","backend API shows the latency spike","UI Tests","2026-09-03","passed","2026-09-03","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1360","renders all four domain sections with their service cards","UI Tests","2026-09-03","passed","2026-09-03","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1027","every service shows as operational","UI Tests","2026-09-03","passed","2026-09-03","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","764","rejects invalid credentials","UI Tests","2026-09-03","passed","2026-09-03","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1566","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-03","passed","2026-09-03","login","","",""
"","1499","authenticate as healthy mock user","setup-healthy-stage","2026-09-03","passed","2026-09-03","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","603","redirects unauthenticated visitors to /login","UI Tests","2026-09-03","passed","2026-09-03","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1016","ETL pipeline shows its quarantined rows","UI Tests","2026-09-03","passed","2026-09-03","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1036","backend API shows the latency spike","UI Tests","2026-09-03","passed","2026-09-03","service detail (outage profile)","","",""
"","1563","authenticate as healthy mock user","setup-healthy-prod","2026-09-03","passed","2026-09-03","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1352","backend API shows a normal P95 latency","UI Tests","2026-09-03","passed","2026-09-03","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","957","shows the environment-appropriate banner and title","UI Tests","2026-09-03","passed","2026-09-03","environment chrome","","",""
"","3994","authenticate as outage mock user","setup-outage-stage","2026-09-03","passed","2026-09-03","","","",""
"","4492","authenticate as outage mock user","setup-outage-prod","2026-09-03","passed","2026-09-03","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1682","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-03","passed","2026-09-03","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","758","rejects invalid credentials","UI Tests","2026-09-03","passed","2026-09-03","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1057","renders all four domain sections with their service cards","UI Tests","2026-09-03","passed","2026-09-03","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","988","ETL pipeline has no quarantined rows","UI Tests","2026-09-03","passed","2026-09-03","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1344","backend API shows a normal P95 latency","UI Tests","2026-09-03","passed","2026-09-03","service detail (healthy profile)","","",""
