"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Clicking a service card navigates to that service's dedicated drill-down route.","3888","a card links to its drill-down page","UI Tests","2026-07-24","passed","2026-07-24","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","941","every service shows as operational","UI Tests","2026-07-24","passed","2026-07-24","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1057","ETL pipeline shows its quarantined rows","UI Tests","2026-07-24","passed","2026-07-24","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","506","redirects unauthenticated visitors to /login","UI Tests","2026-07-24","passed","2026-07-24","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1177","renders all four domain sections with their service cards","UI Tests","2026-07-24","passed","2026-07-24","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1004","backend API shows the latency spike","UI Tests","2026-07-24","passed","2026-07-24","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","963","renders all four domain sections with their service cards","UI Tests","2026-07-24","passed","2026-07-24","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","678","rejects invalid credentials","UI Tests","2026-07-24","passed","2026-07-24","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1097","ETL pipeline shows its quarantined rows","UI Tests","2026-07-24","passed","2026-07-24","service detail (outage profile)","","",""
"","3445","authenticate as outage mock user","setup-outage-stage","2026-07-24","passed","2026-07-24","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1155","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-24","passed","2026-07-24","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1417","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-24","passed","2026-07-24","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1299","backend API shows a normal P95 latency","UI Tests","2026-07-24","passed","2026-07-24","service detail (healthy profile)","","",""
"","1287","authenticate as healthy mock user","setup-healthy-prod","2026-07-24","passed","2026-07-24","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","698","shows the environment-appropriate banner and title","UI Tests","2026-07-24","passed","2026-07-24","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1302","backend API shows a normal P95 latency","UI Tests","2026-07-24","passed","2026-07-24","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","652","rejects invalid credentials","UI Tests","2026-07-24","passed","2026-07-24","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","912","ETL pipeline has no quarantined rows","UI Tests","2026-07-24","passed","2026-07-24","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1088","frontend smoke test shows its failure stack trace","UI Tests","2026-07-24","passed","2026-07-24","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4181","a card links to its drill-down page","UI Tests","2026-07-24","passed","2026-07-24","dashboard index (healthy profile)","","",""
"","1195","authenticate as healthy mock user","setup-healthy-stage","2026-07-24","passed","2026-07-24","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1151","frontend smoke test shows its failure stack trace","UI Tests","2026-07-24","passed","2026-07-24","service detail (outage profile)","","",""
"","3894","authenticate as outage mock user","setup-outage-prod","2026-07-24","passed","2026-07-24","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","800","shows the environment-appropriate banner and title","UI Tests","2026-07-24","passed","2026-07-24","environment chrome","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","549","redirects unauthenticated visitors to /login","UI Tests","2026-07-24","passed","2026-07-24","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1081","ETL pipeline has no quarantined rows","UI Tests","2026-07-24","passed","2026-07-24","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1209","backend API shows the latency spike","UI Tests","2026-07-24","passed","2026-07-24","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","879","every service shows as operational","UI Tests","2026-07-24","passed","2026-07-24","dashboard index (healthy profile)","","",""
