"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","729","rejects invalid credentials","UI Tests","2026-08-27","passed","2026-08-27","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","986","backend API shows the latency spike","UI Tests","2026-08-27","passed","2026-08-27","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","760","every service shows as operational","UI Tests","2026-08-27","passed","2026-08-27","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","540","redirects unauthenticated visitors to /login","UI Tests","2026-08-27","passed","2026-08-27","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1014","renders all four domain sections with their service cards","UI Tests","2026-08-27","passed","2026-08-27","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1126","backend API shows the latency spike","UI Tests","2026-08-27","passed","2026-08-27","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1204","backend API shows a normal P95 latency","UI Tests","2026-08-27","passed","2026-08-27","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","541","redirects unauthenticated visitors to /login","UI Tests","2026-08-27","passed","2026-08-27","login","","",""
"","3872","authenticate as outage mock user","setup-outage-prod","2026-08-27","passed","2026-08-27","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","947","ETL pipeline shows its quarantined rows","UI Tests","2026-08-27","passed","2026-08-27","service detail (outage profile)","","",""
"","1332","authenticate as healthy mock user","setup-healthy-stage","2026-08-27","passed","2026-08-27","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","954","ETL pipeline shows its quarantined rows","UI Tests","2026-08-27","passed","2026-08-27","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","917","frontend smoke test shows its failure stack trace","UI Tests","2026-08-27","passed","2026-08-27","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1227","every service shows as operational","UI Tests","2026-08-27","passed","2026-08-27","dashboard index (healthy profile)","","",""
"","3408","authenticate as outage mock user","setup-outage-stage","2026-08-27","passed","2026-08-27","","","",""
"","1688","authenticate as healthy mock user","setup-healthy-prod","2026-08-27","passed","2026-08-27","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4197","a card links to its drill-down page","UI Tests","2026-08-27","passed","2026-08-27","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","789","shows the environment-appropriate banner and title","UI Tests","2026-08-27","passed","2026-08-27","environment chrome","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","670","rejects invalid credentials","UI Tests","2026-08-27","passed","2026-08-27","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1129","frontend smoke test shows its failure stack trace","UI Tests","2026-08-27","passed","2026-08-27","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1446","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-27","passed","2026-08-27","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1102","renders all four domain sections with their service cards","UI Tests","2026-08-27","passed","2026-08-27","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","885","shows the environment-appropriate banner and title","UI Tests","2026-08-27","passed","2026-08-27","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1252","backend API shows a normal P95 latency","UI Tests","2026-08-27","passed","2026-08-27","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","922","ETL pipeline has no quarantined rows","UI Tests","2026-08-27","passed","2026-08-27","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4413","a card links to its drill-down page","UI Tests","2026-08-27","passed","2026-08-27","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1431","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-27","passed","2026-08-27","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","895","ETL pipeline has no quarantined rows","UI Tests","2026-08-27","passed","2026-08-27","service detail (healthy profile)","","",""
