"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","722","ETL pipeline shows its quarantined rows","UI Tests","2026-07-06","passed","2026-07-06","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1086","renders all four domain sections with their service cards","UI Tests","2026-07-06","passed","2026-07-06","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","684","every service shows as operational","UI Tests","2026-07-06","passed","2026-07-06","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","737","backend API shows the latency spike","UI Tests","2026-07-06","passed","2026-07-06","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1013","frontend smoke test shows its failure stack trace","UI Tests","2026-07-06","passed","2026-07-06","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","381","redirects unauthenticated visitors to /login","UI Tests","2026-07-06","passed","2026-07-06","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","516","rejects invalid credentials","UI Tests","2026-07-06","passed","2026-07-06","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","833","ETL pipeline has no quarantined rows","UI Tests","2026-07-06","passed","2026-07-06","service detail (healthy profile)","","",""
"","1037","authenticate as healthy mock user","setup-healthy","2026-07-06","passed","2026-07-06","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3067","a card links to its drill-down page","UI Tests","2026-07-06","passed","2026-07-06","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1144","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-06","passed","2026-07-06","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","944","backend API shows a normal P95 latency","UI Tests","2026-07-06","passed","2026-07-06","service detail (healthy profile)","","",""
"","2559","authenticate as outage mock user","setup-outage","2026-07-06","passed","2026-07-06","","","",""
