"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","871","shows the environment-appropriate banner and title","UI Tests","2026-08-15","passed","2026-08-15","environment chrome","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4182","a card links to its drill-down page","UI Tests","2026-08-15","passed","2026-08-15","dashboard index (healthy profile)","","",""
"","1037","authenticate as healthy mock user","setup-healthy-prod","2026-08-15","passed","2026-08-15","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1031","renders all four domain sections with their service cards","UI Tests","2026-08-15","passed","2026-08-15","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","997","every service shows as operational","UI Tests","2026-08-15","passed","2026-08-15","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1237","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-15","passed","2026-08-15","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1107","backend API shows a normal P95 latency","UI Tests","2026-08-15","passed","2026-08-15","service detail (healthy profile)","","",""
"","3408","authenticate as outage mock user","setup-outage-prod","2026-08-15","passed","2026-08-15","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1416","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-15","passed","2026-08-15","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","975","ETL pipeline has no quarantined rows","UI Tests","2026-08-15","passed","2026-08-15","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1363","backend API shows a normal P95 latency","UI Tests","2026-08-15","passed","2026-08-15","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1134","renders all four domain sections with their service cards","UI Tests","2026-08-15","passed","2026-08-15","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3959","a card links to its drill-down page","UI Tests","2026-08-15","passed","2026-08-15","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","486","redirects unauthenticated visitors to /login","UI Tests","2026-08-15","passed","2026-08-15","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","885","frontend smoke test shows its failure stack trace","UI Tests","2026-08-15","passed","2026-08-15","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","610","rejects invalid credentials","UI Tests","2026-08-15","passed","2026-08-15","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","640","rejects invalid credentials","UI Tests","2026-08-15","passed","2026-08-15","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1054","backend API shows the latency spike","UI Tests","2026-08-15","passed","2026-08-15","service detail (outage profile)","","",""
"","1056","authenticate as healthy mock user","setup-healthy-stage","2026-08-15","passed","2026-08-15","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1091","ETL pipeline shows its quarantined rows","UI Tests","2026-08-15","passed","2026-08-15","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","699","shows the environment-appropriate banner and title","UI Tests","2026-08-15","passed","2026-08-15","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","869","frontend smoke test shows its failure stack trace","UI Tests","2026-08-15","passed","2026-08-15","service detail (outage profile)","","",""
"","3393","authenticate as outage mock user","setup-outage-stage","2026-08-15","passed","2026-08-15","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","975","every service shows as operational","UI Tests","2026-08-15","passed","2026-08-15","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","904","ETL pipeline shows its quarantined rows","UI Tests","2026-08-15","passed","2026-08-15","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","481","redirects unauthenticated visitors to /login","UI Tests","2026-08-15","passed","2026-08-15","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1188","backend API shows the latency spike","UI Tests","2026-08-15","passed","2026-08-15","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","804","ETL pipeline has no quarantined rows","UI Tests","2026-08-15","passed","2026-08-15","service detail (healthy profile)","","",""
