"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1061","frontend smoke test shows its failure stack trace","UI Tests","2026-08-20","passed","2026-08-20","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","923","backend API shows a normal P95 latency","UI Tests","2026-08-20","passed","2026-08-20","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","753","every service shows as operational","UI Tests","2026-08-20","passed","2026-08-20","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","893","renders all four domain sections with their service cards","UI Tests","2026-08-20","passed","2026-08-20","dashboard index (healthy profile)","","",""
"","3208","authenticate as outage mock user","setup-outage-prod","2026-08-20","passed","2026-08-20","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","526","rejects invalid credentials","UI Tests","2026-08-20","passed","2026-08-20","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","827","shows the environment-appropriate banner and title","UI Tests","2026-08-20","passed","2026-08-20","environment chrome","","",""
"","1160","authenticate as healthy mock user","setup-healthy-prod","2026-08-20","passed","2026-08-20","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1063","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-20","passed","2026-08-20","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3718","a card links to its drill-down page","UI Tests","2026-08-20","passed","2026-08-20","dashboard index (healthy profile)","","",""
"","1112","authenticate as healthy mock user","setup-healthy-stage","2026-08-20","passed","2026-08-20","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","507","rejects invalid credentials","UI Tests","2026-08-20","passed","2026-08-20","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","759","ETL pipeline shows its quarantined rows","UI Tests","2026-08-20","passed","2026-08-20","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","409","redirects unauthenticated visitors to /login","UI Tests","2026-08-20","passed","2026-08-20","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","798","frontend smoke test shows its failure stack trace","UI Tests","2026-08-20","passed","2026-08-20","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1162","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-20","passed","2026-08-20","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","765","ETL pipeline shows its quarantined rows","UI Tests","2026-08-20","passed","2026-08-20","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","894","ETL pipeline has no quarantined rows","UI Tests","2026-08-20","passed","2026-08-20","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1091","renders all four domain sections with their service cards","UI Tests","2026-08-20","passed","2026-08-20","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1169","every service shows as operational","UI Tests","2026-08-20","passed","2026-08-20","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","836","shows the environment-appropriate banner and title","UI Tests","2026-08-20","passed","2026-08-20","environment chrome","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","386","redirects unauthenticated visitors to /login","UI Tests","2026-08-20","passed","2026-08-20","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3302","a card links to its drill-down page","UI Tests","2026-08-20","passed","2026-08-20","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","794","backend API shows the latency spike","UI Tests","2026-08-20","passed","2026-08-20","service detail (outage profile)","","",""
"","2900","authenticate as outage mock user","setup-outage-stage","2026-08-20","passed","2026-08-20","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","818","backend API shows the latency spike","UI Tests","2026-08-20","passed","2026-08-20","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1028","backend API shows a normal P95 latency","UI Tests","2026-08-20","passed","2026-08-20","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","996","ETL pipeline has no quarantined rows","UI Tests","2026-08-20","passed","2026-08-20","service detail (healthy profile)","","",""
