"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","461","redirects unauthenticated visitors to /login","UI Tests","2026-09-05","passed","2026-09-05","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","600","rejects invalid credentials","UI Tests","2026-09-05","passed","2026-09-05","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","890","ETL pipeline shows its quarantined rows","UI Tests","2026-09-05","passed","2026-09-05","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1319","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-05","passed","2026-09-05","login","","",""
"","3036","authenticate as outage mock user","setup-outage-stage","2026-09-05","passed","2026-09-05","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3914","a card links to its drill-down page","UI Tests","2026-09-05","passed","2026-09-05","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3958","a card links to its drill-down page","UI Tests","2026-09-05","passed","2026-09-05","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","883","frontend smoke test shows its failure stack trace","UI Tests","2026-09-05","passed","2026-09-05","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","568","redirects unauthenticated visitors to /login","UI Tests","2026-09-05","passed","2026-09-05","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1013","every service shows as operational","UI Tests","2026-09-05","passed","2026-09-05","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","826","renders all four domain sections with their service cards","UI Tests","2026-09-05","passed","2026-09-05","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1216","backend API shows a normal P95 latency","UI Tests","2026-09-05","passed","2026-09-05","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1111","ETL pipeline shows its quarantined rows","UI Tests","2026-09-05","passed","2026-09-05","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","891","ETL pipeline has no quarantined rows","UI Tests","2026-09-05","passed","2026-09-05","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","873","backend API shows the latency spike","UI Tests","2026-09-05","passed","2026-09-05","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","666","shows the environment-appropriate banner and title","UI Tests","2026-09-05","passed","2026-09-05","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","868","frontend smoke test shows its failure stack trace","UI Tests","2026-09-05","passed","2026-09-05","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","942","ETL pipeline has no quarantined rows","UI Tests","2026-09-05","passed","2026-09-05","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","667","rejects invalid credentials","UI Tests","2026-09-05","passed","2026-09-05","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","863","shows the environment-appropriate banner and title","UI Tests","2026-09-05","passed","2026-09-05","environment chrome","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1169","renders all four domain sections with their service cards","UI Tests","2026-09-05","passed","2026-09-05","dashboard index (healthy profile)","","",""
"","1127","authenticate as healthy mock user","setup-healthy-stage","2026-09-05","passed","2026-09-05","","","",""
"","1297","authenticate as healthy mock user","setup-healthy-prod","2026-09-05","passed","2026-09-05","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1181","backend API shows a normal P95 latency","UI Tests","2026-09-05","passed","2026-09-05","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","897","backend API shows the latency spike","UI Tests","2026-09-05","passed","2026-09-05","service detail (outage profile)","","",""
"","3500","authenticate as outage mock user","setup-outage-prod","2026-09-05","passed","2026-09-05","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1173","every service shows as operational","UI Tests","2026-09-05","passed","2026-09-05","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1480","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-05","passed","2026-09-05","login","","",""
