"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1040","backend API shows the latency spike","UI Tests","2026-08-26","passed","2026-08-26","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1213","backend API shows a normal P95 latency","UI Tests","2026-08-26","passed","2026-08-26","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","837","ETL pipeline shows its quarantined rows","UI Tests","2026-08-26","passed","2026-08-26","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1282","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-26","passed","2026-08-26","login","","",""
"","1078","authenticate as healthy mock user","setup-healthy-stage","2026-08-26","passed","2026-08-26","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","974","frontend smoke test shows its failure stack trace","UI Tests","2026-08-26","passed","2026-08-26","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","769","ETL pipeline shows its quarantined rows","UI Tests","2026-08-26","passed","2026-08-26","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","979","renders all four domain sections with their service cards","UI Tests","2026-08-26","passed","2026-08-26","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","882","ETL pipeline has no quarantined rows","UI Tests","2026-08-26","passed","2026-08-26","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1010","renders all four domain sections with their service cards","UI Tests","2026-08-26","passed","2026-08-26","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3452","a card links to its drill-down page","UI Tests","2026-08-26","passed","2026-08-26","dashboard index (healthy profile)","","",""
"","1087","authenticate as healthy mock user","setup-healthy-prod","2026-08-26","passed","2026-08-26","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1120","every service shows as operational","UI Tests","2026-08-26","passed","2026-08-26","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1008","backend API shows a normal P95 latency","UI Tests","2026-08-26","passed","2026-08-26","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","920","every service shows as operational","UI Tests","2026-08-26","passed","2026-08-26","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","741","shows the environment-appropriate banner and title","UI Tests","2026-08-26","passed","2026-08-26","environment chrome","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1285","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-26","passed","2026-08-26","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","397","redirects unauthenticated visitors to /login","UI Tests","2026-08-26","passed","2026-08-26","login","","",""
"","3212","authenticate as outage mock user","setup-outage-prod","2026-08-26","passed","2026-08-26","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","534","rejects invalid credentials","UI Tests","2026-08-26","passed","2026-08-26","login","","",""
"","2628","authenticate as outage mock user","setup-outage-stage","2026-08-26","passed","2026-08-26","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","755","backend API shows the latency spike","UI Tests","2026-08-26","passed","2026-08-26","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","984","ETL pipeline has no quarantined rows","UI Tests","2026-08-26","passed","2026-08-26","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","628","shows the environment-appropriate banner and title","UI Tests","2026-08-26","passed","2026-08-26","environment chrome","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","498","rejects invalid credentials","UI Tests","2026-08-26","passed","2026-08-26","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3398","a card links to its drill-down page","UI Tests","2026-08-26","passed","2026-08-26","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1019","frontend smoke test shows its failure stack trace","UI Tests","2026-08-26","passed","2026-08-26","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","393","redirects unauthenticated visitors to /login","UI Tests","2026-08-26","passed","2026-08-26","login","","",""
