"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","915","ETL pipeline shows its quarantined rows","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","874","backend API shows a normal P95 latency","UI Tests","2026-09-18","passed","2026-09-18","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","397","redirects unauthenticated visitors to /login","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","372","redirects unauthenticated visitors to /login","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","724","shows the environment-appropriate banner and title","UI Tests","2026-09-18","passed","2026-09-18","environment chrome","","",""
"","2818","authenticate as outage mock user","setup-outage-prod","2026-09-18","passed","2026-09-18","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","529","rejects invalid credentials","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3267","a card links to its drill-down page","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","712","frontend smoke test shows its failure stack trace","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"","2732","authenticate as outage mock user","setup-outage-stage","2026-09-18","passed","2026-09-18","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","522","rejects invalid credentials","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","939","ETL pipeline has no quarantined rows","UI Tests","2026-09-18","passed","2026-09-18","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3200","a card links to its drill-down page","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","997","ETL pipeline shows its quarantined rows","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","997","every service shows as operational","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1147","backend API shows a normal P95 latency","UI Tests","2026-09-18","passed","2026-09-18","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","829","ETL pipeline has no quarantined rows","UI Tests","2026-09-18","passed","2026-09-18","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1036","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","789","renders all four domain sections with their service cards","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1010","backend API shows the latency spike","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1096","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-18","passed","2026-09-18","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","672","shows the environment-appropriate banner and title","UI Tests","2026-09-18","passed","2026-09-18","environment chrome","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1085","renders all four domain sections with their service cards","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"","1036","authenticate as healthy mock user","setup-healthy-stage","2026-09-18","passed","2026-09-18","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","775","frontend smoke test shows its failure stack trace","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","854","every service shows as operational","UI Tests","2026-09-18","passed","2026-09-18","dashboard index (healthy profile)","","",""
"","982","authenticate as healthy mock user","setup-healthy-prod","2026-09-18","passed","2026-09-18","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1013","backend API shows the latency spike","UI Tests","2026-09-18","passed","2026-09-18","service detail (outage profile)","","",""
