"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","965","every service shows as operational","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1048","every service shows as operational","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","512","redirects unauthenticated visitors to /login","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"","1215","authenticate as healthy mock user","setup-healthy-prod","2026-08-08","passed","2026-08-08","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1155","backend API shows a normal P95 latency","UI Tests","2026-08-08","passed","2026-08-08","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1287","backend API shows a normal P95 latency","UI Tests","2026-08-08","passed","2026-08-08","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3967","a card links to its drill-down page","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","627","rejects invalid credentials","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","950","renders all four domain sections with their service cards","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","924","ETL pipeline has no quarantined rows","UI Tests","2026-08-08","passed","2026-08-08","service detail (healthy profile)","","",""
"","1068","authenticate as healthy mock user","setup-healthy-stage","2026-08-08","passed","2026-08-08","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1065","renders all four domain sections with their service cards","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1088","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3727","a card links to its drill-down page","UI Tests","2026-08-08","passed","2026-08-08","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1347","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1100","frontend smoke test shows its failure stack trace","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","479","redirects unauthenticated visitors to /login","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","820","shows the environment-appropriate banner and title","UI Tests","2026-08-08","passed","2026-08-08","environment chrome","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1147","ETL pipeline shows its quarantined rows","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","872","ETL pipeline shows its quarantined rows","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"","3490","authenticate as outage mock user","setup-outage-prod","2026-08-08","passed","2026-08-08","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","984","ETL pipeline has no quarantined rows","UI Tests","2026-08-08","passed","2026-08-08","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","936","backend API shows the latency spike","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1108","backend API shows the latency spike","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"","3293","authenticate as outage mock user","setup-outage-stage","2026-08-08","passed","2026-08-08","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","820","shows the environment-appropriate banner and title","UI Tests","2026-08-08","passed","2026-08-08","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1048","frontend smoke test shows its failure stack trace","UI Tests","2026-08-08","passed","2026-08-08","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","715","rejects invalid credentials","UI Tests","2026-08-08","passed","2026-08-08","login","","",""
