"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1187","backend API shows the latency spike","UI Tests","2026-09-14","passed","2026-09-14","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","479","redirects unauthenticated visitors to /login","UI Tests","2026-09-14","passed","2026-09-14","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","948","renders all four domain sections with their service cards","UI Tests","2026-09-14","passed","2026-09-14","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3746","a card links to its drill-down page","UI Tests","2026-09-14","passed","2026-09-14","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1230","backend API shows the latency spike","UI Tests","2026-09-14","passed","2026-09-14","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1031","ETL pipeline shows its quarantined rows","UI Tests","2026-09-14","passed","2026-09-14","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1106","backend API shows a normal P95 latency","UI Tests","2026-09-14","passed","2026-09-14","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1425","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-14","passed","2026-09-14","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","853","ETL pipeline has no quarantined rows","UI Tests","2026-09-14","passed","2026-09-14","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","959","shows the environment-appropriate banner and title","UI Tests","2026-09-14","passed","2026-09-14","environment chrome","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","636","rejects invalid credentials","UI Tests","2026-09-14","passed","2026-09-14","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1143","every service shows as operational","UI Tests","2026-09-14","passed","2026-09-14","dashboard index (healthy profile)","","",""
"","3780","authenticate as outage mock user","setup-outage-prod","2026-09-14","passed","2026-09-14","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","983","frontend smoke test shows its failure stack trace","UI Tests","2026-09-14","passed","2026-09-14","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","906","every service shows as operational","UI Tests","2026-09-14","passed","2026-09-14","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1377","backend API shows a normal P95 latency","UI Tests","2026-09-14","passed","2026-09-14","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1024","ETL pipeline has no quarantined rows","UI Tests","2026-09-14","passed","2026-09-14","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1103","ETL pipeline shows its quarantined rows","UI Tests","2026-09-14","passed","2026-09-14","service detail (outage profile)","","",""
"","1035","authenticate as healthy mock user","setup-healthy-stage","2026-09-14","passed","2026-09-14","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","518","redirects unauthenticated visitors to /login","UI Tests","2026-09-14","passed","2026-09-14","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","627","rejects invalid credentials","UI Tests","2026-09-14","passed","2026-09-14","login","","",""
"","3219","authenticate as outage mock user","setup-outage-stage","2026-09-14","passed","2026-09-14","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","946","shows the environment-appropriate banner and title","UI Tests","2026-09-14","passed","2026-09-14","environment chrome","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1163","renders all four domain sections with their service cards","UI Tests","2026-09-14","passed","2026-09-14","dashboard index (healthy profile)","","",""
"","1353","authenticate as healthy mock user","setup-healthy-prod","2026-09-14","passed","2026-09-14","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","935","frontend smoke test shows its failure stack trace","UI Tests","2026-09-14","passed","2026-09-14","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1186","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-14","passed","2026-09-14","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3895","a card links to its drill-down page","UI Tests","2026-09-14","passed","2026-09-14","dashboard index (healthy profile)","","",""
