"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1103","backend API shows a normal P95 latency","UI Tests","2026-08-02","passed","2026-08-02","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","615","rejects invalid credentials","UI Tests","2026-08-02","passed","2026-08-02","login","","",""
"","3306","authenticate as outage mock user","setup-outage-stage","2026-08-02","passed","2026-08-02","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3933","a card links to its drill-down page","UI Tests","2026-08-02","passed","2026-08-02","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1190","renders all four domain sections with their service cards","UI Tests","2026-08-02","passed","2026-08-02","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","459","redirects unauthenticated visitors to /login","UI Tests","2026-08-02","passed","2026-08-02","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1356","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-02","passed","2026-08-02","login","","",""
"","1285","authenticate as healthy mock user","setup-healthy-prod","2026-08-02","passed","2026-08-02","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3846","a card links to its drill-down page","UI Tests","2026-08-02","passed","2026-08-02","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","996","ETL pipeline shows its quarantined rows","UI Tests","2026-08-02","passed","2026-08-02","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1142","every service shows as operational","UI Tests","2026-08-02","passed","2026-08-02","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","658","rejects invalid credentials","UI Tests","2026-08-02","passed","2026-08-02","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","793","shows the environment-appropriate banner and title","UI Tests","2026-08-02","passed","2026-08-02","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1025","frontend smoke test shows its failure stack trace","UI Tests","2026-08-02","passed","2026-08-02","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","470","redirects unauthenticated visitors to /login","UI Tests","2026-08-02","passed","2026-08-02","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","900","backend API shows the latency spike","UI Tests","2026-08-02","passed","2026-08-02","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","837","shows the environment-appropriate banner and title","UI Tests","2026-08-02","passed","2026-08-02","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","744","every service shows as operational","UI Tests","2026-08-02","passed","2026-08-02","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","966","ETL pipeline shows its quarantined rows","UI Tests","2026-08-02","passed","2026-08-02","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","969","backend API shows the latency spike","UI Tests","2026-08-02","passed","2026-08-02","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1080","renders all four domain sections with their service cards","UI Tests","2026-08-02","passed","2026-08-02","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1171","backend API shows a normal P95 latency","UI Tests","2026-08-02","passed","2026-08-02","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","872","ETL pipeline has no quarantined rows","UI Tests","2026-08-02","passed","2026-08-02","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1430","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-02","passed","2026-08-02","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","850","ETL pipeline has no quarantined rows","UI Tests","2026-08-02","passed","2026-08-02","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1050","frontend smoke test shows its failure stack trace","UI Tests","2026-08-02","passed","2026-08-02","service detail (outage profile)","","",""
"","1167","authenticate as healthy mock user","setup-healthy-stage","2026-08-02","passed","2026-08-02","","","",""
"","3804","authenticate as outage mock user","setup-outage-prod","2026-08-02","passed","2026-08-02","","","",""
