"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","779","frontend smoke test shows its failure stack trace","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3054","a card links to its drill-down page","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","763","ETL pipeline has no quarantined rows","UI Tests","2026-07-28","passed","2026-07-28","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","917","backend API shows the latency spike","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"","1043","authenticate as healthy mock user","setup-healthy-prod","2026-07-28","passed","2026-07-28","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","800","every service shows as operational","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","960","ETL pipeline shows its quarantined rows","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3297","a card links to its drill-down page","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1348","renders all four domain sections with their service cards","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","914","shows the environment-appropriate banner and title","UI Tests","2026-07-28","passed","2026-07-28","environment chrome","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","414","redirects unauthenticated visitors to /login","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1008","ETL pipeline shows its quarantined rows","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","797","frontend smoke test shows its failure stack trace","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","844","shows the environment-appropriate banner and title","UI Tests","2026-07-28","passed","2026-07-28","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1240","backend API shows a normal P95 latency","UI Tests","2026-07-28","passed","2026-07-28","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1157","backend API shows a normal P95 latency","UI Tests","2026-07-28","passed","2026-07-28","service detail (healthy profile)","","",""
"","3052","authenticate as outage mock user","setup-outage-prod","2026-07-28","passed","2026-07-28","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","508","rejects invalid credentials","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","857","every service shows as operational","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","789","ETL pipeline has no quarantined rows","UI Tests","2026-07-28","passed","2026-07-28","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","407","redirects unauthenticated visitors to /login","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"","2629","authenticate as outage mock user","setup-outage-stage","2026-07-28","passed","2026-07-28","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1133","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","511","rejects invalid credentials","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","901","backend API shows the latency spike","UI Tests","2026-07-28","passed","2026-07-28","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","888","renders all four domain sections with their service cards","UI Tests","2026-07-28","passed","2026-07-28","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1151","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-28","passed","2026-07-28","login","","",""
"","1116","authenticate as healthy mock user","setup-healthy-stage","2026-07-28","passed","2026-07-28","","","",""
