"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1179","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-12","passed","2026-09-12","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1017","ETL pipeline has no quarantined rows","UI Tests","2026-09-12","passed","2026-09-12","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","637","rejects invalid credentials","UI Tests","2026-09-12","passed","2026-09-12","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","815","every service shows as operational","UI Tests","2026-09-12","passed","2026-09-12","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1169","backend API shows a normal P95 latency","UI Tests","2026-09-12","passed","2026-09-12","service detail (healthy profile)","","",""
"","3477","authenticate as outage mock user","setup-outage-stage","2026-09-12","passed","2026-09-12","","","",""
"","1294","authenticate as healthy mock user","setup-healthy-stage","2026-09-12","passed","2026-09-12","","","",""
"","1046","authenticate as healthy mock user","setup-healthy-prod","2026-09-12","passed","2026-09-12","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1224","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-12","passed","2026-09-12","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1028","every service shows as operational","UI Tests","2026-09-12","passed","2026-09-12","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","489","redirects unauthenticated visitors to /login","UI Tests","2026-09-12","passed","2026-09-12","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3881","a card links to its drill-down page","UI Tests","2026-09-12","passed","2026-09-12","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","862","ETL pipeline shows its quarantined rows","UI Tests","2026-09-12","passed","2026-09-12","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1174","renders all four domain sections with their service cards","UI Tests","2026-09-12","passed","2026-09-12","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","941","ETL pipeline has no quarantined rows","UI Tests","2026-09-12","passed","2026-09-12","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4028","a card links to its drill-down page","UI Tests","2026-09-12","passed","2026-09-12","dashboard index (healthy profile)","","",""
"","3827","authenticate as outage mock user","setup-outage-prod","2026-09-12","passed","2026-09-12","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1004","backend API shows the latency spike","UI Tests","2026-09-12","passed","2026-09-12","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1134","frontend smoke test shows its failure stack trace","UI Tests","2026-09-12","passed","2026-09-12","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","736","rejects invalid credentials","UI Tests","2026-09-12","passed","2026-09-12","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","929","shows the environment-appropriate banner and title","UI Tests","2026-09-12","passed","2026-09-12","environment chrome","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","954","ETL pipeline shows its quarantined rows","UI Tests","2026-09-12","passed","2026-09-12","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","498","redirects unauthenticated visitors to /login","UI Tests","2026-09-12","passed","2026-09-12","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1176","renders all four domain sections with their service cards","UI Tests","2026-09-12","passed","2026-09-12","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","847","shows the environment-appropriate banner and title","UI Tests","2026-09-12","passed","2026-09-12","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1370","backend API shows a normal P95 latency","UI Tests","2026-09-12","passed","2026-09-12","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1162","frontend smoke test shows its failure stack trace","UI Tests","2026-09-12","passed","2026-09-12","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1110","backend API shows the latency spike","UI Tests","2026-09-12","passed","2026-09-12","service detail (outage profile)","","",""
