"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","589","shows the environment-appropriate banner and title","UI Tests","2026-09-17","passed","2026-09-17","environment chrome","","",""
"","1390","authenticate as healthy mock user","setup-healthy-prod","2026-09-17","passed","2026-09-17","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3523","a card links to its drill-down page","UI Tests","2026-09-17","passed","2026-09-17","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","874","backend API shows the latency spike","UI Tests","2026-09-17","passed","2026-09-17","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1089","renders all four domain sections with their service cards","UI Tests","2026-09-17","passed","2026-09-17","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1067","ETL pipeline shows its quarantined rows","UI Tests","2026-09-17","passed","2026-09-17","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1043","frontend smoke test shows its failure stack trace","UI Tests","2026-09-17","passed","2026-09-17","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","855","ETL pipeline has no quarantined rows","UI Tests","2026-09-17","passed","2026-09-17","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3381","a card links to its drill-down page","UI Tests","2026-09-17","passed","2026-09-17","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","740","frontend smoke test shows its failure stack trace","UI Tests","2026-09-17","passed","2026-09-17","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","984","ETL pipeline shows its quarantined rows","UI Tests","2026-09-17","passed","2026-09-17","service detail (outage profile)","","",""
"","3254","authenticate as outage mock user","setup-outage-prod","2026-09-17","passed","2026-09-17","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","937","every service shows as operational","UI Tests","2026-09-17","passed","2026-09-17","dashboard index (healthy profile)","","",""
"","2719","authenticate as outage mock user","setup-outage-stage","2026-09-17","passed","2026-09-17","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","534","rejects invalid credentials","UI Tests","2026-09-17","passed","2026-09-17","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","871","backend API shows a normal P95 latency","UI Tests","2026-09-17","passed","2026-09-17","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","883","ETL pipeline has no quarantined rows","UI Tests","2026-09-17","passed","2026-09-17","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","772","every service shows as operational","UI Tests","2026-09-17","passed","2026-09-17","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","396","redirects unauthenticated visitors to /login","UI Tests","2026-09-17","passed","2026-09-17","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1000","backend API shows a normal P95 latency","UI Tests","2026-09-17","passed","2026-09-17","service detail (healthy profile)","","",""
"","1071","authenticate as healthy mock user","setup-healthy-stage","2026-09-17","passed","2026-09-17","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1165","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-17","passed","2026-09-17","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","419","redirects unauthenticated visitors to /login","UI Tests","2026-09-17","passed","2026-09-17","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1050","renders all four domain sections with their service cards","UI Tests","2026-09-17","passed","2026-09-17","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","704","shows the environment-appropriate banner and title","UI Tests","2026-09-17","passed","2026-09-17","environment chrome","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1218","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-17","passed","2026-09-17","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1010","backend API shows the latency spike","UI Tests","2026-09-17","passed","2026-09-17","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","538","rejects invalid credentials","UI Tests","2026-09-17","passed","2026-09-17","login","","",""
