"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","660","rejects invalid credentials","UI Tests","2026-08-24","passed","2026-08-24","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","924","every service shows as operational","UI Tests","2026-08-24","passed","2026-08-24","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3878","a card links to its drill-down page","UI Tests","2026-08-24","passed","2026-08-24","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3728","a card links to its drill-down page","UI Tests","2026-08-24","passed","2026-08-24","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","903","frontend smoke test shows its failure stack trace","UI Tests","2026-08-24","passed","2026-08-24","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","504","redirects unauthenticated visitors to /login","UI Tests","2026-08-24","passed","2026-08-24","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1454","renders all four domain sections with their service cards","UI Tests","2026-08-24","passed","2026-08-24","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","814","every service shows as operational","UI Tests","2026-08-24","passed","2026-08-24","dashboard index (healthy profile)","","",""
"","3639","authenticate as outage mock user","setup-outage-prod","2026-08-24","passed","2026-08-24","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1408","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-24","passed","2026-08-24","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","971","ETL pipeline shows its quarantined rows","UI Tests","2026-08-24","passed","2026-08-24","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1098","backend API shows the latency spike","UI Tests","2026-08-24","passed","2026-08-24","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1272","backend API shows a normal P95 latency","UI Tests","2026-08-24","passed","2026-08-24","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1101","ETL pipeline shows its quarantined rows","UI Tests","2026-08-24","passed","2026-08-24","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1144","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-24","passed","2026-08-24","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1093","backend API shows the latency spike","UI Tests","2026-08-24","passed","2026-08-24","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","934","shows the environment-appropriate banner and title","UI Tests","2026-08-24","passed","2026-08-24","environment chrome","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","1025","shows the environment-appropriate banner and title","UI Tests","2026-08-24","passed","2026-08-24","environment chrome","","",""
"","1294","authenticate as healthy mock user","setup-healthy-stage","2026-08-24","passed","2026-08-24","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","635","rejects invalid credentials","UI Tests","2026-08-24","passed","2026-08-24","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1092","backend API shows a normal P95 latency","UI Tests","2026-08-24","passed","2026-08-24","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","913","frontend smoke test shows its failure stack trace","UI Tests","2026-08-24","passed","2026-08-24","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","806","ETL pipeline has no quarantined rows","UI Tests","2026-08-24","passed","2026-08-24","service detail (healthy profile)","","",""
"","1176","authenticate as healthy mock user","setup-healthy-prod","2026-08-24","passed","2026-08-24","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1177","renders all four domain sections with their service cards","UI Tests","2026-08-24","passed","2026-08-24","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","931","ETL pipeline has no quarantined rows","UI Tests","2026-08-24","passed","2026-08-24","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","492","redirects unauthenticated visitors to /login","UI Tests","2026-08-24","passed","2026-08-24","login","","",""
"","3525","authenticate as outage mock user","setup-outage-stage","2026-08-24","passed","2026-08-24","","","",""
