"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","708","rejects invalid credentials","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1339","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","712","redirects unauthenticated visitors to /login","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1266","every service shows as operational","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"","3457","authenticate as outage mock user","setup-outage-stage","2026-08-23","passed","2026-08-23","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1045","ETL pipeline has no quarantined rows","UI Tests","2026-08-23","passed","2026-08-23","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","1138","shows the environment-appropriate banner and title","UI Tests","2026-08-23","passed","2026-08-23","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1174","backend API shows the latency spike","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","542","redirects unauthenticated visitors to /login","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1143","backend API shows a normal P95 latency","UI Tests","2026-08-23","passed","2026-08-23","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","986","ETL pipeline shows its quarantined rows","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"","4086","authenticate as outage mock user","setup-outage-prod","2026-08-23","passed","2026-08-23","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1477","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1094","frontend smoke test shows its failure stack trace","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1177","frontend smoke test shows its failure stack trace","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","864","shows the environment-appropriate banner and title","UI Tests","2026-08-23","passed","2026-08-23","environment chrome","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4775","a card links to its drill-down page","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"","1249","authenticate as healthy mock user","setup-healthy-prod","2026-08-23","passed","2026-08-23","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1296","renders all four domain sections with their service cards","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","774","rejects invalid credentials","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1465","renders all four domain sections with their service cards","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1274","ETL pipeline shows its quarantined rows","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1377","backend API shows a normal P95 latency","UI Tests","2026-08-23","passed","2026-08-23","service detail (healthy profile)","","",""
"","1433","authenticate as healthy mock user","setup-healthy-stage","2026-08-23","passed","2026-08-23","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1115","ETL pipeline has no quarantined rows","UI Tests","2026-08-23","passed","2026-08-23","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1184","backend API shows the latency spike","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","833","every service shows as operational","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4365","a card links to its drill-down page","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
