"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","480","redirects unauthenticated visitors to /login","UI Tests","2026-08-06","passed","2026-08-06","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1178","backend API shows a normal P95 latency","UI Tests","2026-08-06","passed","2026-08-06","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1069","ETL pipeline shows its quarantined rows","UI Tests","2026-08-06","passed","2026-08-06","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","932","frontend smoke test shows its failure stack trace","UI Tests","2026-08-06","passed","2026-08-06","service detail (outage profile)","","",""
"","3582","authenticate as outage mock user","setup-outage-prod","2026-08-06","passed","2026-08-06","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1180","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-06","passed","2026-08-06","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1137","ETL pipeline shows its quarantined rows","UI Tests","2026-08-06","passed","2026-08-06","service detail (outage profile)","","",""
"","1054","authenticate as healthy mock user","setup-healthy-prod","2026-08-06","passed","2026-08-06","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","640","rejects invalid credentials","UI Tests","2026-08-06","passed","2026-08-06","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","814","every service shows as operational","UI Tests","2026-08-06","passed","2026-08-06","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1268","backend API shows the latency spike","UI Tests","2026-08-06","passed","2026-08-06","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1007","frontend smoke test shows its failure stack trace","UI Tests","2026-08-06","passed","2026-08-06","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1128","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-06","passed","2026-08-06","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1035","renders all four domain sections with their service cards","UI Tests","2026-08-06","passed","2026-08-06","dashboard index (healthy profile)","","",""
"","1016","authenticate as healthy mock user","setup-healthy-stage","2026-08-06","passed","2026-08-06","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1331","backend API shows a normal P95 latency","UI Tests","2026-08-06","passed","2026-08-06","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","996","every service shows as operational","UI Tests","2026-08-06","passed","2026-08-06","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3810","a card links to its drill-down page","UI Tests","2026-08-06","passed","2026-08-06","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","961","shows the environment-appropriate banner and title","UI Tests","2026-08-06","passed","2026-08-06","environment chrome","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1027","ETL pipeline has no quarantined rows","UI Tests","2026-08-06","passed","2026-08-06","service detail (healthy profile)","","",""
"","3316","authenticate as outage mock user","setup-outage-stage","2026-08-06","passed","2026-08-06","","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1083","ETL pipeline has no quarantined rows","UI Tests","2026-08-06","passed","2026-08-06","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3975","a card links to its drill-down page","UI Tests","2026-08-06","passed","2026-08-06","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","998","backend API shows the latency spike","UI Tests","2026-08-06","passed","2026-08-06","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","744","shows the environment-appropriate banner and title","UI Tests","2026-08-06","passed","2026-08-06","environment chrome","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","915","renders all four domain sections with their service cards","UI Tests","2026-08-06","passed","2026-08-06","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","621","rejects invalid credentials","UI Tests","2026-08-06","passed","2026-08-06","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","537","redirects unauthenticated visitors to /login","UI Tests","2026-08-06","passed","2026-08-06","login","","",""
