"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1131","renders all four domain sections with their service cards","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","501","redirects unauthenticated visitors to /login","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","997","frontend smoke test shows its failure stack trace","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1185","backend API shows the latency spike","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1014","every service shows as operational","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1007","ETL pipeline has no quarantined rows","UI Tests","2026-09-21","passed","2026-09-21","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3916","a card links to its drill-down page","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1218","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","930","shows the environment-appropriate banner and title","UI Tests","2026-09-21","passed","2026-09-21","environment chrome","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1132","renders all four domain sections with their service cards","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1001","ETL pipeline shows its quarantined rows","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1116","frontend smoke test shows its failure stack trace","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1421","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"","3857","authenticate as outage mock user","setup-outage-prod","2026-09-21","passed","2026-09-21","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1173","every service shows as operational","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"","3165","authenticate as outage mock user","setup-outage-stage","2026-09-21","passed","2026-09-21","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1418","backend API shows a normal P95 latency","UI Tests","2026-09-21","passed","2026-09-21","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1179","backend API shows the latency spike","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","477","redirects unauthenticated visitors to /login","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","645","rejects invalid credentials","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1121","ETL pipeline shows its quarantined rows","UI Tests","2026-09-21","passed","2026-09-21","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","717","rejects invalid credentials","UI Tests","2026-09-21","passed","2026-09-21","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4140","a card links to its drill-down page","UI Tests","2026-09-21","passed","2026-09-21","dashboard index (healthy profile)","","",""
"","1194","authenticate as healthy mock user","setup-healthy-stage","2026-09-21","passed","2026-09-21","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","971","shows the environment-appropriate banner and title","UI Tests","2026-09-21","passed","2026-09-21","environment chrome","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1334","backend API shows a normal P95 latency","UI Tests","2026-09-21","passed","2026-09-21","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","790","ETL pipeline has no quarantined rows","UI Tests","2026-09-21","passed","2026-09-21","service detail (healthy profile)","","",""
"","1371","authenticate as healthy mock user","setup-healthy-prod","2026-09-21","passed","2026-09-21","","","",""
