"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","942","renders all four domain sections with their service cards","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","865","ETL pipeline has no quarantined rows","UI Tests","2026-08-31","passed","2026-08-31","service detail (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4114","a card links to its drill-down page","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4213","a card links to its drill-down page","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1110","ETL pipeline shows its quarantined rows","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1383","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","969","ETL pipeline shows its quarantined rows","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"","1321","authenticate as healthy mock user","setup-healthy-prod","2026-08-31","passed","2026-08-31","","","",""
"","3538","authenticate as outage mock user","setup-outage-prod","2026-08-31","passed","2026-08-31","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1213","every service shows as operational","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1271","backend API shows a normal P95 latency","UI Tests","2026-08-31","passed","2026-08-31","service detail (healthy profile)","","",""
"","1342","authenticate as healthy mock user","setup-healthy-stage","2026-08-31","passed","2026-08-31","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1096","every service shows as operational","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","893","shows the environment-appropriate banner and title","UI Tests","2026-08-31","passed","2026-08-31","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1202","backend API shows the latency spike","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1406","backend API shows a normal P95 latency","UI Tests","2026-08-31","passed","2026-08-31","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","509","redirects unauthenticated visitors to /login","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1107","backend API shows the latency spike","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","816","shows the environment-appropriate banner and title","UI Tests","2026-08-31","passed","2026-08-31","environment chrome","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","922","ETL pipeline has no quarantined rows","UI Tests","2026-08-31","passed","2026-08-31","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1336","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1169","frontend smoke test shows its failure stack trace","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","573","redirects unauthenticated visitors to /login","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","947","renders all four domain sections with their service cards","UI Tests","2026-08-31","passed","2026-08-31","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","979","frontend smoke test shows its failure stack trace","UI Tests","2026-08-31","passed","2026-08-31","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","659","rejects invalid credentials","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","665","rejects invalid credentials","UI Tests","2026-08-31","passed","2026-08-31","login","","",""
"","3512","authenticate as outage mock user","setup-outage-stage","2026-08-31","passed","2026-08-31","","","",""
