"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","936","backend API shows a normal P95 latency","UI Tests","2026-08-23","passed","2026-08-23","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","825","renders all four domain sections with their service cards","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","645","shows the environment-appropriate banner and title","UI Tests","2026-08-23","passed","2026-08-23","environment chrome","","",""
"","3201","authenticate as outage mock user","setup-outage-prod","2026-08-23","passed","2026-08-23","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","381","redirects unauthenticated visitors to /login","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","919","every service shows as operational","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3417","a card links to its drill-down page","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","514","rejects invalid credentials","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"","2836","authenticate as outage mock user","setup-outage-stage","2026-08-23","passed","2026-08-23","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","641","shows the environment-appropriate banner and title","UI Tests","2026-08-23","passed","2026-08-23","environment chrome","","",""
"","1219","authenticate as healthy mock user","setup-healthy-stage","2026-08-23","passed","2026-08-23","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3367","a card links to its drill-down page","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","747","frontend smoke test shows its failure stack trace","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","937","ETL pipeline has no quarantined rows","UI Tests","2026-08-23","passed","2026-08-23","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1018","ETL pipeline shows its quarantined rows","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","976","backend API shows the latency spike","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","955","ETL pipeline has no quarantined rows","UI Tests","2026-08-23","passed","2026-08-23","service detail (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","498","rejects invalid credentials","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","995","frontend smoke test shows its failure stack trace","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","970","every service shows as operational","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","856","backend API shows the latency spike","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"","1088","authenticate as healthy mock user","setup-healthy-prod","2026-08-23","passed","2026-08-23","","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1215","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1310","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","949","ETL pipeline shows its quarantined rows","UI Tests","2026-08-23","passed","2026-08-23","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1360","renders all four domain sections with their service cards","UI Tests","2026-08-23","passed","2026-08-23","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","381","redirects unauthenticated visitors to /login","UI Tests","2026-08-23","passed","2026-08-23","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1096","backend API shows a normal P95 latency","UI Tests","2026-08-23","passed","2026-08-23","service detail (healthy profile)","","",""
