"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Clicking a service card navigates to that service's dedicated drill-down route.","4021","a card links to its drill-down page","UI Tests","2026-08-16","passed","2026-08-16","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1016","ETL pipeline has no quarantined rows","UI Tests","2026-08-16","passed","2026-08-16","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","842","renders all four domain sections with their service cards","UI Tests","2026-08-16","passed","2026-08-16","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","925","ETL pipeline has no quarantined rows","UI Tests","2026-08-16","passed","2026-08-16","service detail (healthy profile)","","",""
"","3697","authenticate as outage mock user","setup-outage-prod","2026-08-16","passed","2026-08-16","","","",""
"","1252","authenticate as healthy mock user","setup-healthy-prod","2026-08-16","passed","2026-08-16","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","959","ETL pipeline shows its quarantined rows","UI Tests","2026-08-16","passed","2026-08-16","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1021","ETL pipeline shows its quarantined rows","UI Tests","2026-08-16","passed","2026-08-16","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","883","renders all four domain sections with their service cards","UI Tests","2026-08-16","passed","2026-08-16","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1192","backend API shows a normal P95 latency","UI Tests","2026-08-16","passed","2026-08-16","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1198","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-16","passed","2026-08-16","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3996","a card links to its drill-down page","UI Tests","2026-08-16","passed","2026-08-16","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1312","backend API shows a normal P95 latency","UI Tests","2026-08-16","passed","2026-08-16","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1465","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-16","passed","2026-08-16","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","622","rejects invalid credentials","UI Tests","2026-08-16","passed","2026-08-16","login","","",""
"","1281","authenticate as healthy mock user","setup-healthy-stage","2026-08-16","passed","2026-08-16","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","500","redirects unauthenticated visitors to /login","UI Tests","2026-08-16","passed","2026-08-16","login","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","907","backend API shows the latency spike","UI Tests","2026-08-16","passed","2026-08-16","service detail (outage profile)","","",""
"","3167","authenticate as outage mock user","setup-outage-stage","2026-08-16","passed","2026-08-16","","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1030","every service shows as operational","UI Tests","2026-08-16","passed","2026-08-16","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1079","backend API shows the latency spike","UI Tests","2026-08-16","passed","2026-08-16","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","834","shows the environment-appropriate banner and title","UI Tests","2026-08-16","passed","2026-08-16","environment chrome","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","485","redirects unauthenticated visitors to /login","UI Tests","2026-08-16","passed","2026-08-16","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","680","rejects invalid credentials","UI Tests","2026-08-16","passed","2026-08-16","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1098","every service shows as operational","UI Tests","2026-08-16","passed","2026-08-16","dashboard index (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","931","frontend smoke test shows its failure stack trace","UI Tests","2026-08-16","passed","2026-08-16","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","868","frontend smoke test shows its failure stack trace","UI Tests","2026-08-16","passed","2026-08-16","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","774","shows the environment-appropriate banner and title","UI Tests","2026-08-16","passed","2026-08-16","environment chrome","","",""
