"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","621","rejects invalid credentials","UI Tests","2026-08-17","passed","2026-08-17","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","935","frontend smoke test shows its failure stack trace","UI Tests","2026-08-17","passed","2026-08-17","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1290","backend API shows a normal P95 latency","UI Tests","2026-08-17","passed","2026-08-17","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1028","backend API shows the latency spike","UI Tests","2026-08-17","passed","2026-08-17","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","484","redirects unauthenticated visitors to /login","UI Tests","2026-08-17","passed","2026-08-17","login","","",""
"","3441","authenticate as outage mock user","setup-outage-stage","2026-08-17","passed","2026-08-17","","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","821","ETL pipeline shows its quarantined rows","UI Tests","2026-08-17","passed","2026-08-17","service detail (outage profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","860","ETL pipeline shows its quarantined rows","UI Tests","2026-08-17","passed","2026-08-17","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1085","every service shows as operational","UI Tests","2026-08-17","passed","2026-08-17","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1341","renders all four domain sections with their service cards","UI Tests","2026-08-17","passed","2026-08-17","dashboard index (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","995","ETL pipeline has no quarantined rows","UI Tests","2026-08-17","passed","2026-08-17","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1011","ETL pipeline has no quarantined rows","UI Tests","2026-08-17","passed","2026-08-17","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1149","frontend smoke test shows its failure stack trace","UI Tests","2026-08-17","passed","2026-08-17","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","653","shows the environment-appropriate banner and title","UI Tests","2026-08-17","passed","2026-08-17","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","917","every service shows as operational","UI Tests","2026-08-17","passed","2026-08-17","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","827","rejects invalid credentials","UI Tests","2026-08-17","passed","2026-08-17","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","863","renders all four domain sections with their service cards","UI Tests","2026-08-17","passed","2026-08-17","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","1003","shows the environment-appropriate banner and title","UI Tests","2026-08-17","passed","2026-08-17","environment chrome","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1500","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-17","passed","2026-08-17","login","","",""
"","3820","authenticate as outage mock user","setup-outage-prod","2026-08-17","passed","2026-08-17","","","",""
"","1325","authenticate as healthy mock user","setup-healthy-stage","2026-08-17","passed","2026-08-17","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","939","backend API shows the latency spike","UI Tests","2026-08-17","passed","2026-08-17","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4202","a card links to its drill-down page","UI Tests","2026-08-17","passed","2026-08-17","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","491","redirects unauthenticated visitors to /login","UI Tests","2026-08-17","passed","2026-08-17","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1391","backend API shows a normal P95 latency","UI Tests","2026-08-17","passed","2026-08-17","service detail (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1377","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-17","passed","2026-08-17","login","","",""
"","1039","authenticate as healthy mock user","setup-healthy-prod","2026-08-17","passed","2026-08-17","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3931","a card links to its drill-down page","UI Tests","2026-08-17","passed","2026-08-17","dashboard index (healthy profile)","","",""
