"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1266","authenticate as healthy mock user","setup-healthy-prod","2026-08-01","passed","2026-08-01","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3973","a card links to its drill-down page","UI Tests","2026-08-01","passed","2026-08-01","dashboard index (healthy profile)","","",""
"","1189","authenticate as healthy mock user","setup-healthy-stage","2026-08-01","passed","2026-08-01","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","862","renders all four domain sections with their service cards","UI Tests","2026-08-01","passed","2026-08-01","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1039","ETL pipeline shows its quarantined rows","UI Tests","2026-08-01","passed","2026-08-01","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1103","backend API shows the latency spike","UI Tests","2026-08-01","passed","2026-08-01","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","588","rejects invalid credentials","UI Tests","2026-08-01","passed","2026-08-01","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","808","frontend smoke test shows its failure stack trace","UI Tests","2026-08-01","passed","2026-08-01","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1185","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-01","passed","2026-08-01","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","478","redirects unauthenticated visitors to /login","UI Tests","2026-08-01","passed","2026-08-01","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1141","frontend smoke test shows its failure stack trace","UI Tests","2026-08-01","passed","2026-08-01","service detail (outage profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1096","backend API shows the latency spike","UI Tests","2026-08-01","passed","2026-08-01","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1079","backend API shows a normal P95 latency","UI Tests","2026-08-01","passed","2026-08-01","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","877","ETL pipeline has no quarantined rows","UI Tests","2026-08-01","passed","2026-08-01","service detail (healthy profile)","","",""
"","3244","authenticate as outage mock user","setup-outage-prod","2026-08-01","passed","2026-08-01","","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","936","renders all four domain sections with their service cards","UI Tests","2026-08-01","passed","2026-08-01","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1133","backend API shows a normal P95 latency","UI Tests","2026-08-01","passed","2026-08-01","service detail (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","762","shows the environment-appropriate banner and title","UI Tests","2026-08-01","passed","2026-08-01","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","779","every service shows as operational","UI Tests","2026-08-01","passed","2026-08-01","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3966","a card links to its drill-down page","UI Tests","2026-08-01","passed","2026-08-01","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","567","rejects invalid credentials","UI Tests","2026-08-01","passed","2026-08-01","login","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","888","every service shows as operational","UI Tests","2026-08-01","passed","2026-08-01","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","772","ETL pipeline shows its quarantined rows","UI Tests","2026-08-01","passed","2026-08-01","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1440","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-01","passed","2026-08-01","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","699","shows the environment-appropriate banner and title","UI Tests","2026-08-01","passed","2026-08-01","environment chrome","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","835","ETL pipeline has no quarantined rows","UI Tests","2026-08-01","passed","2026-08-01","service detail (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","459","redirects unauthenticated visitors to /login","UI Tests","2026-08-01","passed","2026-08-01","login","","",""
"","2905","authenticate as outage mock user","setup-outage-stage","2026-08-01","passed","2026-08-01","","","",""
