"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3800","authenticate as outage mock user","setup-outage-prod","2026-08-04","passed","2026-08-04","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4330","a card links to its drill-down page","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1262","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","949","shows the environment-appropriate banner and title","UI Tests","2026-08-04","passed","2026-08-04","environment chrome","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","983","backend API shows the latency spike","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","612","redirects unauthenticated visitors to /login","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1475","logs in with valid credentials and reaches the dashboard","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","535","redirects unauthenticated visitors to /login","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1155","backend API shows a normal P95 latency","UI Tests","2026-08-04","passed","2026-08-04","service detail (healthy profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1113","ETL pipeline has no quarantined rows","UI Tests","2026-08-04","passed","2026-08-04","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","961","renders all four domain sections with their service cards","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","736","shows the environment-appropriate banner and title","UI Tests","2026-08-04","passed","2026-08-04","environment chrome","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","900","every service shows as operational","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1004","renders all four domain sections with their service cards","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","931","ETL pipeline shows its quarantined rows","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"","1294","authenticate as healthy mock user","setup-healthy-stage","2026-08-04","passed","2026-08-04","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","1031","frontend smoke test shows its failure stack trace","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1062","every service shows as operational","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","979","ETL pipeline shows its quarantined rows","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"","1272","authenticate as healthy mock user","setup-healthy-prod","2026-08-04","passed","2026-08-04","","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","889","frontend smoke test shows its failure stack trace","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","711","rejects invalid credentials","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"","3549","authenticate as outage mock user","setup-outage-stage","2026-08-04","passed","2026-08-04","","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","4077","a card links to its drill-down page","UI Tests","2026-08-04","passed","2026-08-04","dashboard index (healthy profile)","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","737","rejects invalid credentials","UI Tests","2026-08-04","passed","2026-08-04","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","937","ETL pipeline has no quarantined rows","UI Tests","2026-08-04","passed","2026-08-04","service detail (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1175","backend API shows a normal P95 latency","UI Tests","2026-08-04","passed","2026-08-04","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1149","backend API shows the latency spike","UI Tests","2026-08-04","passed","2026-08-04","service detail (outage profile)","","",""
