"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","879","every service shows as operational","UI Tests","2026-09-11","passed","2026-09-11","dashboard index (healthy profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3441","a card links to its drill-down page","UI Tests","2026-09-11","passed","2026-09-11","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","967","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-11","passed","2026-09-11","login","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","417","redirects unauthenticated visitors to /login","UI Tests","2026-09-11","passed","2026-09-11","login","","",""
"","1023","authenticate as healthy mock user","setup-healthy-prod","2026-09-11","passed","2026-09-11","","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1034","backend API shows the latency spike","UI Tests","2026-09-11","passed","2026-09-11","service detail (outage profile)","","",""
"","1112","authenticate as healthy mock user","setup-healthy-stage","2026-09-11","passed","2026-09-11","","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","793","shows the environment-appropriate banner and title","UI Tests","2026-09-11","passed","2026-09-11","environment chrome","","",""
"","2992","authenticate as outage mock user","setup-outage-prod","2026-09-11","passed","2026-09-11","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","525","rejects invalid credentials","UI Tests","2026-09-11","passed","2026-09-11","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","537","rejects invalid credentials","UI Tests","2026-09-11","passed","2026-09-11","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","710","ETL pipeline has no quarantined rows","UI Tests","2026-09-11","passed","2026-09-11","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","906","ETL pipeline shows its quarantined rows","UI Tests","2026-09-11","passed","2026-09-11","service detail (outage profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1061","backend API shows a normal P95 latency","UI Tests","2026-09-11","passed","2026-09-11","service detail (healthy profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","826","frontend smoke test shows its failure stack trace","UI Tests","2026-09-11","passed","2026-09-11","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3137","a card links to its drill-down page","UI Tests","2026-09-11","passed","2026-09-11","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","991","backend API shows the latency spike","UI Tests","2026-09-11","passed","2026-09-11","service detail (outage profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1125","renders all four domain sections with their service cards","UI Tests","2026-09-11","passed","2026-09-11","dashboard index (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","868","every service shows as operational","UI Tests","2026-09-11","passed","2026-09-11","dashboard index (healthy profile)","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","370","redirects unauthenticated visitors to /login","UI Tests","2026-09-11","passed","2026-09-11","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","809","ETL pipeline has no quarantined rows","UI Tests","2026-09-11","passed","2026-09-11","service detail (healthy profile)","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","713","renders all four domain sections with their service cards","UI Tests","2026-09-11","passed","2026-09-11","dashboard index (healthy profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","793","shows the environment-appropriate banner and title","UI Tests","2026-09-11","passed","2026-09-11","environment chrome","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","828","frontend smoke test shows its failure stack trace","UI Tests","2026-09-11","passed","2026-09-11","service detail (outage profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1057","logs in with valid credentials and reaches the dashboard","UI Tests","2026-09-11","passed","2026-09-11","login","","",""
"","2560","authenticate as outage mock user","setup-outage-stage","2026-09-11","passed","2026-09-11","","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1238","backend API shows a normal P95 latency","UI Tests","2026-09-11","passed","2026-09-11","service detail (healthy profile)","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","801","ETL pipeline shows its quarantined rows","UI Tests","2026-09-11","passed","2026-09-11","service detail (outage profile)","","",""
