"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","1019","every service shows as operational","UI Tests","2026-07-26","passed","2026-07-26","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1181","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-26","passed","2026-07-26","login","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","883","ETL pipeline has no quarantined rows","UI Tests","2026-07-26","passed","2026-07-26","service detail (healthy profile)","","",""
"In the healthy mock profile, every one of the 8 services reports an ""operational"" status badge.","679","every service shows as operational","UI Tests","2026-07-26","passed","2026-07-26","dashboard index (healthy profile)","","",""
"","3114","authenticate as outage mock user","setup-outage-stage","2026-07-26","passed","2026-07-26","","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","713","rejects invalid credentials","UI Tests","2026-07-26","passed","2026-07-26","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","936","renders all four domain sections with their service cards","UI Tests","2026-07-26","passed","2026-07-26","dashboard index (healthy profile)","","",""
"A valid email/password pair authenticates the user and lands them on the dashboard with service cards rendered.","1323","logs in with valid credentials and reaches the dashboard","UI Tests","2026-07-26","passed","2026-07-26","login","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","866","frontend smoke test shows its failure stack trace","UI Tests","2026-07-26","passed","2026-07-26","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","963","shows the environment-appropriate banner and title","UI Tests","2026-07-26","passed","2026-07-26","environment chrome","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","984","ETL pipeline shows its quarantined rows","UI Tests","2026-07-26","passed","2026-07-26","service detail (outage profile)","","",""
"The dashboard shows a staging banner and a ""(Staging)"" title suffix on the stage environment, and neither on prod — same assertions, driven entirely by the injected env fixture.","650","shows the environment-appropriate banner and title","UI Tests","2026-07-26","passed","2026-07-26","environment chrome","","",""
"In the outage profile, the ETL pipeline drill-down lists its quarantined rows from the failed validation run.","1003","ETL pipeline shows its quarantined rows","UI Tests","2026-07-26","passed","2026-07-26","service detail (outage profile)","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3784","a card links to its drill-down page","UI Tests","2026-07-26","passed","2026-07-26","dashboard index (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1129","backend API shows the latency spike","UI Tests","2026-07-26","passed","2026-07-26","service detail (outage profile)","","",""
"","3670","authenticate as outage mock user","setup-outage-prod","2026-07-26","passed","2026-07-26","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","488","redirects unauthenticated visitors to /login","UI Tests","2026-07-26","passed","2026-07-26","login","","",""
"The dashboard index groups every service under its domain heading and renders one card per service, across all four domains.","1003","renders all four domain sections with their service cards","UI Tests","2026-07-26","passed","2026-07-26","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1349","backend API shows a normal P95 latency","UI Tests","2026-07-26","passed","2026-07-26","service detail (healthy profile)","","",""
"","1364","authenticate as healthy mock user","setup-healthy-prod","2026-07-26","passed","2026-07-26","","","",""
"","1238","authenticate as healthy mock user","setup-healthy-stage","2026-07-26","passed","2026-07-26","","","",""
"An unauthenticated visitor hitting the dashboard root is bounced to the login page instead of seeing any data.","463","redirects unauthenticated visitors to /login","UI Tests","2026-07-26","passed","2026-07-26","login","","",""
"Submitting a valid email with the wrong password surfaces an inline error instead of granting access.","635","rejects invalid credentials","UI Tests","2026-07-26","passed","2026-07-26","login","","",""
"Clicking a service card navigates to that service's dedicated drill-down route.","3648","a card links to its drill-down page","UI Tests","2026-07-26","passed","2026-07-26","dashboard index (healthy profile)","","",""
"In the healthy profile, the Gateway API drill-down shows a normal (non-spiked) P95 latency stat.","1305","backend API shows a normal P95 latency","UI Tests","2026-07-26","passed","2026-07-26","service detail (healthy profile)","","",""
"In the outage profile, the Gateway API drill-down reflects the mock latency spike (4500ms).","1015","backend API shows the latency spike","UI Tests","2026-07-26","passed","2026-07-26","service detail (outage profile)","","",""
"In the outage profile, a failed frontend smoke test surfaces its assertion stack trace on the drill-down page.","838","frontend smoke test shows its failure stack trace","UI Tests","2026-07-26","passed","2026-07-26","service detail (outage profile)","","",""
"In the healthy profile, the ETL pipeline drill-down reports zero quarantined rows.","1122","ETL pipeline has no quarantined rows","UI Tests","2026-07-26","passed","2026-07-26","service detail (healthy profile)","","",""
